,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
158,"frozenset({'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'6_or_more', 'IN-NDA02'})",0.1557849255880941,0.03480556889102256,0.02472395583293327,0.15870570107858245,4.559778970299134,0.019301772873194036,1.1472732340471177
159,frozenset({'IN-NDA02'}),"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.07873259721555449,0.06529044647143543,0.02472395583293327,0.31402439024390244,4.809652977044476,0.019583469408874024,1.3625988158105296
160,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",frozenset({'US-AUS01'}),0.06529044647143543,0.08761401824291887,0.01584253480556889,0.2426470588235294,2.7695004029008863,0.01012217643733223,1.2047038205724567
161,"frozenset({'US-AUS01', '6_or_more'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803'})",0.038646183389342295,0.1557849255880941,0.01584253480556889,0.40993788819875776,2.6314348878829352,0.009822042001996364,1.430722389266493
162,"frozenset({'HPMS.Kechichian, Kevork - NXF53803'})","frozenset({'US-AUS01', '6_or_more'})",0.1557849255880941,0.038646183389342295,0.01584253480556889,0.1016949152542373,2.6314348878829352,0.009822042001996364,1.0701863241514868
163,frozenset({'US-AUS01'}),"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",0.08761401824291887,0.06529044647143543,0.01584253480556889,0.18082191780821918,2.7695004029008863,0.01012217643733223,1.1410334014646357
164,"frozenset({'HPMS.STI', '6_or_more'})",frozenset({'IN-BLR01-s1'}),0.0972155544887182,0.12289966394623139,0.03336533845415266,0.34320987654320984,2.7926022376543207,0.021417579477142647,1.3354347221871288
165,"frozenset({'6_or_more', 'IN-BLR01-s1'})",frozenset({'HPMS.STI'}),0.053528564570331255,0.2642822851656265,0.03336533845415266,0.6233183856502241,2.358532601833636,0.019218687087869724,1.9531553620007767
166,frozenset({'HPMS.STI'}),"frozenset({'6_or_more', 'IN-BLR01-s1'})",0.2642822851656265,0.053528564570331255,0.03336533845415266,0.12624886466848317,2.358532601833636,0.019218687087869724,1.0832277031268869
167,frozenset({'IN-BLR01-s1'}),"frozenset({'HPMS.STI', '6_or_more'})",0.12289966394623139,0.0972155544887182,0.03336533845415266,0.271484375,2.7926022376543207,0.021417579477142647,1.2392108206481938
168,"frozenset({'6_or_more', '_PM+RM'})",frozenset({'IN-BLR01-s1'}),0.15074411905904944,0.12289966394623139,0.03744599135861738,0.2484076433121019,2.0212231289808917,0.018919589784389505,1.1669894301732344
169,"frozenset({'6_or_more', 'IN-BLR01-s1'})",frozenset({'_PM+RM'}),0.053528564570331255,0.34469515122419586,0.03744599135861738,0.6995515695067264,2.0294789962151967,0.018994954699232913,2.181089272791109
170,frozenset({'_PM+RM'}),"frozenset({'6_or_more', 'IN-BLR01-s1'})",0.34469515122419586,0.053528564570331255,0.03744599135861738,0.10863509749303621,2.0294789962151967,0.018994954699232913,1.0618226416226597
171,frozenset({'IN-BLR01-s1'}),"frozenset({'6_or_more', '_PM+RM'})",0.12289966394623139,0.15074411905904944,0.03744599135861738,0.3046875,2.0212231289808917,0.018919589784389505,1.2214017164094568
