,STARTDATE,ELAPSED,score
220664,2019-08-05 17:15:00,0.05556749999999999,2.1547122555
220707,2019-08-05 17:58:00,0.04786066666666666,1.9551355228
220721,2019-08-05 18:12:00,0.043949666666666665,1.787875522
220723,2019-08-05 18:14:00,0.041557166666666666,1.7161288802
220726,2019-08-05 18:17:00,0.060122166666666664,2.3476001691
220736,2019-08-05 18:27:00,0.05706016666666666,2.2233078215
220859,2019-08-05 20:30:00,0.04094116666666666,1.7088183979
220892,2019-08-05 21:03:00,0.035740999999999995,1.5504947835
220893,2019-08-05 21:04:00,0.054009666666666664,2.1225681576
221003,2019-08-05 22:54:00,0.04768683333333333,1.9509994178
221084,2019-08-06 00:15:00,0.055091499999999995,2.1467611413
221309,2019-08-06 04:00:00,0.039527,1.7157044423
221447,2019-08-06 06:18:00,0.1161095,4.2903824236
221473,2019-08-06 06:44:00,0.054764,2.1456830807
221495,2019-08-06 07:06:00,0.045087499999999996,1.852294422
221510,2019-08-06 07:21:00,0.040340999999999995,1.7024885117
221514,2019-08-06 07:25:00,0.05454283333333333,2.1390332209
221515,2019-08-06 07:26:00,0.052828999999999994,2.0755165119
221543,2019-08-06 07:54:00,0.05369233333333333,2.0931920333
221555,2019-08-06 08:06:00,0.06409716666666666,2.5027364272
221577,2019-08-06 08:28:00,0.0424795,1.7318700634
221595,2019-08-06 08:46:00,0.03583616666666666,1.5482417812
221608,2019-08-06 08:59:00,0.0392095,1.7134570325
221625,2019-08-06 09:16:00,0.03700583333333333,1.6003726665
221833,2019-08-06 12:44:00,0.035431833333333336,1.5315436026
222204,2019-08-06 18:55:00,0.058515833333333336,2.2866018057
222209,2019-08-06 19:00:00,0.04829983333333333,1.9516996922
222908,2019-08-07 06:39:00,0.14218533333333333,4.83604201
222922,2019-08-07 06:53:00,0.036497666666666664,1.5728494766
222939,2019-08-07 07:10:00,0.06483833333333333,2.5689392942
222955,2019-08-07 07:26:00,0.09396499999999999,3.683222954
223306,2019-08-07 13:17:00,0.0349315,1.5325061445
223310,2019-08-07 13:21:00,1.0,8.2356026084
223338,2019-08-07 13:49:00,0.07208883333333334,2.8977341207
223368,2019-08-07 14:19:00,0.035784166666666666,1.5496941686
223494,2019-08-07 16:25:00,0.07162083333333333,2.8851648027
223683,2019-08-07 19:34:00,0.03561783333333333,1.5500473818
223688,2019-08-07 19:39:00,0.07921733333333332,3.15523921
223691,2019-08-07 19:42:00,0.05772433333333333,2.2465544439
223693,2019-08-07 19:44:00,0.042915833333333334,1.7567828386
223749,2019-08-07 20:40:00,0.08950899999999999,3.5373612764
224334,2019-08-08 06:25:00,0.04870649999999999,1.9536116704
224335,2019-08-08 06:26:00,0.04093566666666667,1.7089053769
224425,2019-08-08 07:56:00,0.036387833333333335,1.555505275
224437,2019-08-08 08:08:00,0.0453975,1.8581499078
224449,2019-08-08 08:20:00,0.05112433333333333,2.0264008832
224518,2019-08-08 09:29:00,0.06466083333333332,2.5623016159
224533,2019-08-08 09:44:00,0.06194233333333333,2.4284211064
224896,2019-08-08 15:47:00,0.05926816666666666,2.3158932728
224931,2019-08-08 16:22:00,0.0626815,2.4497827651
225120,2019-08-08 19:31:00,0.05593016666666667,2.1649942977
225128,2019-08-08 19:39:00,0.04163416666666667,1.7179262781
225135,2019-08-08 19:46:00,0.09616866666666665,3.7313183296
225204,2019-08-08 20:55:00,0.051239,2.0281312119
225232,2019-08-08 21:23:00,0.05434016666666666,2.1257125972
225667,2019-08-09 04:38:00,0.04477066666666667,1.8421951595
225676,2019-08-09 04:47:00,0.03589,1.5460248015
225696,2019-08-09 05:07:00,0.06806233333333334,2.7541658582
225735,2019-08-09 05:46:00,0.041922,1.7222403088
225737,2019-08-09 05:48:00,0.11021733333333332,4.1640937066
225752,2019-08-09 06:03:00,0.04407016666666667,1.7911379164
225754,2019-08-09 06:05:00,0.040534,1.7056886959
225768,2019-08-09 06:19:00,0.061573333333333334,2.4164971926
225770,2019-08-09 06:21:00,0.03760616666666666,1.658784399
225772,2019-08-09 06:23:00,0.13855766666666666,4.770015964
225773,2019-08-09 06:24:00,0.03722533333333333,1.648524036
225774,2019-08-09 06:25:00,0.0454045,1.858259551
225775,2019-08-09 06:26:00,0.06591383333333334,2.6185479077
225776,2019-08-09 06:27:00,0.04686616666666667,1.9411604783
225777,2019-08-09 06:28:00,0.039183666666666665,1.7136787716
225779,2019-08-09 06:30:00,0.03563983333333333,1.5474579076
225781,2019-08-09 06:32:00,0.043754999999999995,1.7818081115
225784,2019-08-09 06:35:00,0.036744,1.5906472683
225785,2019-08-09 06:36:00,0.03480233333333333,1.533945926
225786,2019-08-09 06:37:00,0.03595533333333333,1.5453681134
225787,2019-08-09 06:38:00,0.035811833333333334,1.5490012047
225790,2019-08-09 06:41:00,0.037115166666666664,1.6038845326
225791,2019-08-09 06:42:00,0.10205366666666667,3.9169097151
225792,2019-08-09 06:43:00,0.1252255,4.5103742539
225793,2019-08-09 06:44:00,0.1876753333333333,5.5499200202
225794,2019-08-09 06:45:00,0.0781645,3.1263459901
225795,2019-08-09 06:46:00,0.09156183333333333,3.6290976387
225796,2019-08-09 06:47:00,0.047498,1.9467658975
225797,2019-08-09 06:48:00,0.03985483333333333,1.7136256481
225799,2019-08-09 06:50:00,0.03466583333333333,1.5143512551
225800,2019-08-09 06:51:00,0.03888383333333333,1.7136030485
225803,2019-08-09 06:54:00,0.035151833333333334,1.5376185287
225804,2019-08-09 06:55:00,0.039982333333333335,1.7026971179
225805,2019-08-09 06:56:00,0.03840266666666667,1.689094905
225806,2019-08-09 06:57:00,0.0358535,1.547616953
225807,2019-08-09 06:58:00,0.039822166666666665,1.7148790145
225809,2019-08-09 07:00:00,0.046197833333333334,1.9343897216
225810,2019-08-09 07:01:00,0.063665,2.4894484945
225811,2019-08-09 07:02:00,0.03791116666666667,1.6673937283
225812,2019-08-09 07:03:00,0.09753933333333333,3.783172967
225813,2019-08-09 07:04:00,0.07422083333333333,2.9818310205
225818,2019-08-09 07:09:00,0.03861166666666666,1.692037725
225819,2019-08-09 07:10:00,0.04742083333333333,1.9445772235
225820,2019-08-09 07:11:00,0.04425683333333333,1.7985791714
225821,2019-08-09 07:12:00,0.04668016666666667,1.9401648675
225822,2019-08-09 07:13:00,0.046701999999999994,1.9402039035
225823,2019-08-09 07:14:00,0.05478983333333333,2.1458403974
225826,2019-08-09 07:17:00,0.04134466666666667,1.7197589145
225827,2019-08-09 07:18:00,0.048249,1.9512991284
225828,2019-08-09 07:19:00,0.048820333333333334,1.9519199118
225830,2019-08-09 07:21:00,0.041965666666666665,1.7203235071
225834,2019-08-09 07:25:00,0.03471583333333333,1.5351107432
225839,2019-08-09 07:30:00,0.04724183333333334,1.9408075156
225840,2019-08-09 07:31:00,0.05052433333333333,2.0034787301
225845,2019-08-09 07:36:00,0.03548583333333333,1.5338713946
225847,2019-08-09 07:38:00,0.04385383333333333,1.7850793689
225848,2019-08-09 07:39:00,0.03510833333333333,1.5377677859
225854,2019-08-09 07:45:00,0.036680166666666666,1.5899671693
225857,2019-08-09 07:48:00,0.2265975,6.0554184576
225859,2019-08-09 07:50:00,0.040771499999999995,1.7047496768
225860,2019-08-09 07:51:00,0.049085333333333335,1.9488694803
225863,2019-08-09 07:54:00,0.039696833333333334,1.7168752154
225866,2019-08-09 07:57:00,0.044687,1.8551266517
225870,2019-08-09 08:01:00,0.048763666666666663,1.9529836818
225871,2019-08-09 08:02:00,0.0442555,1.7985613217
225876,2019-08-09 08:07:00,0.059062333333333335,2.3074412527
225880,2019-08-09 08:11:00,0.03761166666666666,1.6587902453
225881,2019-08-09 08:12:00,0.040494833333333334,1.7051580379
225886,2019-08-09 08:17:00,0.04480166666666666,1.843292089
225888,2019-08-09 08:19:00,0.05166983333333333,2.0540803544
225889,2019-08-09 08:20:00,0.05364166666666667,2.0929198498
225892,2019-08-09 08:23:00,0.045036,1.8431230824
225896,2019-08-09 08:27:00,0.044160500000000005,1.7971569909
225897,2019-08-09 08:28:00,0.03635416666666667,1.5550199838
225898,2019-08-09 08:29:00,0.05017933333333333,1.9910220297
225899,2019-08-09 08:30:00,0.03663416666666667,1.5850325534
225907,2019-08-09 08:38:00,0.041632166666666665,1.71787114
225911,2019-08-09 08:42:00,0.10847116666666666,4.1080333611
225912,2019-08-09 08:43:00,0.0551515,2.1466651916
225914,2019-08-09 08:45:00,0.06907,2.7920013077
225915,2019-08-09 08:46:00,0.07128566666666666,2.8757358812
225916,2019-08-09 08:47:00,0.036678,1.5899455336
225918,2019-08-09 08:49:00,0.16702799999999998,5.2562142603
225919,2019-08-09 08:50:00,0.15580966666666665,5.0859514641
225920,2019-08-09 08:51:00,0.04783833333333333,1.9546593357
225921,2019-08-09 08:52:00,0.04071283333333333,1.7073699652
225922,2019-08-09 08:53:00,0.039500499999999994,1.7157033572
225923,2019-08-09 08:54:00,0.064709,2.5641123992
225924,2019-08-09 08:55:00,0.05327233333333333,2.0911226543
225926,2019-08-09 08:57:00,0.07228433333333334,2.9478993876
225929,2019-08-09 09:00:00,0.056410333333333326,2.1796564016
225930,2019-08-09 09:01:00,0.03758483333333333,1.6588506933
225931,2019-08-09 09:02:00,0.06236516666666666,2.4424468682
225933,2019-08-09 09:04:00,0.058147,2.265220373
225941,2019-08-09 09:12:00,0.04002716666666667,1.7027155482
225945,2019-08-09 09:16:00,0.0438645,1.7854070471
225948,2019-08-09 09:19:00,0.03773383333333333,1.6608729765
225949,2019-08-09 09:20:00,0.05148916666666666,2.0501179709
225950,2019-08-09 09:21:00,0.03487816666666667,1.5330862412
225951,2019-08-09 09:22:00,0.0373875,1.6490955942
225952,2019-08-09 09:23:00,0.036579,1.588370103
225958,2019-08-09 09:29:00,0.04118733333333333,1.7138926691
225959,2019-08-09 09:30:00,0.04240883333333333,1.7296714102
225962,2019-08-09 09:33:00,0.04201133333333333,1.7207503717
225964,2019-08-09 09:35:00,0.10005549999999999,3.8620498317
225966,2019-08-09 09:37:00,0.035250333333333335,1.5229988925
225967,2019-08-09 09:38:00,0.039751166666666664,1.7176740672
225968,2019-08-09 09:39:00,0.0410265,1.7069512595
225970,2019-08-09 09:41:00,0.04002816666666667,1.702712967
225973,2019-08-09 09:44:00,0.043920833333333326,1.7870671209
225974,2019-08-09 09:45:00,0.06949849999999999,2.79899838
225975,2019-08-09 09:46:00,0.046350999999999996,1.9393115384
225977,2019-08-09 09:48:00,0.055071499999999995,2.1467677814
225978,2019-08-09 09:49:00,0.043997166666666664,1.789163696
225979,2019-08-09 09:50:00,0.03900733333333333,1.7111688732
225981,2019-08-09 09:52:00,0.03808383333333333,1.6750850514
225982,2019-08-09 09:53:00,0.043269333333333326,1.7713451545
225983,2019-08-09 09:54:00,0.03761833333333333,1.6588181788
225984,2019-08-09 09:55:00,0.05395483333333333,2.1217935937
225985,2019-08-09 09:56:00,0.036525833333333334,1.5734307712
225986,2019-08-09 09:57:00,0.03579466666666666,1.5494499092
225988,2019-08-09 09:59:00,0.05058133333333333,2.0049274124
225990,2019-08-09 10:01:00,0.047134666666666665,1.9396358787
225991,2019-08-09 10:02:00,0.04705666666666666,1.9390042991
225992,2019-08-09 10:03:00,0.044927833333333334,1.8407044058
225997,2019-08-09 10:08:00,0.061843333333333333,2.4251571703
226000,2019-08-09 10:11:00,0.03848616666666667,1.6900630504
226005,2019-08-09 10:16:00,0.037859166666666666,1.6642318378
226006,2019-08-09 10:17:00,0.03779883333333333,1.6626924024
226008,2019-08-09 10:19:00,0.0592295,2.3143577287
226009,2019-08-09 10:20:00,0.03794333333333333,1.6688488566
226010,2019-08-09 10:21:00,0.050106000000000005,1.9883129366
226011,2019-08-09 10:22:00,0.061808,2.4239820268
226025,2019-08-09 10:36:00,0.040368999999999995,1.7030311204
226027,2019-08-09 10:38:00,0.03591733333333333,1.5455950952
226028,2019-08-09 10:39:00,0.061058,2.3999921822
226029,2019-08-09 10:40:00,0.04511133333333333,1.8527654724
226032,2019-08-09 10:43:00,0.07382133333333334,2.9750798944
226041,2019-08-09 10:52:00,0.091051,3.6176829081
226042,2019-08-09 10:53:00,0.03696283333333333,1.599693124
226046,2019-08-09 10:57:00,0.0349655,1.5321051072
226047,2019-08-09 10:58:00,0.044861,1.8392225616
226053,2019-08-09 11:04:00,0.0564835,2.1805459741
226054,2019-08-09 11:05:00,0.04316199999999999,1.7680176719
226055,2019-08-09 11:06:00,0.0434615,1.7772127098
226056,2019-08-09 11:07:00,0.045102,1.8525836227
226057,2019-08-09 11:08:00,0.04244833333333333,1.7304889885
226058,2019-08-09 11:09:00,0.053338833333333335,2.0915859359
226059,2019-08-09 11:10:00,0.06060583333333333,2.3855474523
226064,2019-08-09 11:15:00,0.042258333333333335,1.7295191978
226066,2019-08-09 11:17:00,0.056861666666666665,2.2166452645
226069,2019-08-09 11:20:00,0.08277699999999999,3.2232747334
226070,2019-08-09 11:21:00,0.04126216666666667,1.7187682332
226071,2019-08-09 11:22:00,0.038629666666666666,1.6920837874
226072,2019-08-09 11:23:00,0.05365399999999999,2.0929905657
226076,2019-08-09 11:27:00,0.03684183333333333,1.5964088512
226082,2019-08-09 11:33:00,0.03456883333333333,1.5067976549
226085,2019-08-09 11:36:00,0.043777166666666666,1.7825820009
226086,2019-08-09 11:37:00,0.04934716666666667,1.9536973105
226087,2019-08-09 11:38:00,0.08474583333333334,3.355259051
226090,2019-08-09 11:41:00,0.052662833333333325,2.0734964071
226093,2019-08-09 11:44:00,0.055177833333333336,2.1465844768
226094,2019-08-09 11:45:00,0.05012216666666667,1.9890263204
226095,2019-08-09 11:46:00,0.060678666666666665,2.3878763206
226098,2019-08-09 11:49:00,0.03561333333333333,1.5500707531
226099,2019-08-09 11:50:00,0.19080783333333332,5.5886992747
226100,2019-08-09 11:51:00,0.036714333333333335,1.5903357262
226101,2019-08-09 11:52:00,0.05632383333333333,2.1779638784
226108,2019-08-09 11:59:00,0.04320583333333333,1.7691356905
226110,2019-08-09 12:01:00,0.04295516666666666,1.7583604425
226130,2019-08-09 12:21:00,0.07914616666666667,3.153784762
226131,2019-08-09 12:22:00,0.070286,2.8226168564
226135,2019-08-09 12:26:00,0.03573833333333333,1.5505481937
226136,2019-08-09 12:27:00,0.034749999999999996,1.5346658337
226139,2019-08-09 12:30:00,0.046058833333333334,1.9150673472
226154,2019-08-09 12:45:00,0.03569066666666667,1.5468461669
226165,2019-08-09 12:56:00,0.1355415,4.7140007016
226166,2019-08-09 12:57:00,0.0350685,1.5399125916
226168,2019-08-09 12:59:00,0.05920366666666666,2.3133209558
226175,2019-08-09 13:06:00,0.29472933333333334,6.6853901295
226176,2019-08-09 13:07:00,0.037801,1.6627500912
226182,2019-08-09 13:13:00,0.04988133333333333,1.9733572977
226183,2019-08-09 13:14:00,0.086874,3.4205731625
226189,2019-08-09 13:20:00,0.04673683333333333,1.9402212447
226194,2019-08-09 13:25:00,0.05733466666666666,2.2264168982
226223,2019-08-09 13:54:00,0.04270166666666666,1.7461599072
226235,2019-08-09 14:06:00,0.0786705,3.143460984
226250,2019-08-09 14:21:00,0.035313833333333336,1.5387190167
226258,2019-08-09 14:29:00,0.039253333333333335,1.7184819465
226261,2019-08-09 14:32:00,0.044886833333333334,1.8394022909
226274,2019-08-09 14:45:00,0.04056116666666666,1.706010328
226311,2019-08-09 15:22:00,0.23004633333333332,6.1003121325
226502,2019-08-09 18:33:00,0.044296499999999996,1.7974560085
226515,2019-08-09 18:46:00,0.06223833333333333,2.4381573737
226521,2019-08-09 18:52:00,0.03778516666666667,1.6623244388
226582,2019-08-09 19:53:00,0.051787833333333325,2.0564755892
226584,2019-08-09 19:55:00,0.037285,1.6490711134
226593,2019-08-09 20:04:00,0.035657666666666664,1.5472386861
226625,2019-08-09 20:36:00,0.039302000000000004,1.7186473325
226645,2019-08-09 20:56:00,0.03664983333333333,1.5854568395
226647,2019-08-09 20:58:00,0.042785500000000004,1.7508701099
226651,2019-08-09 21:02:00,0.054288,2.1251453719
226652,2019-08-09 21:03:00,0.03836833333333333,1.6891555952
226655,2019-08-09 21:06:00,0.038557666666666664,1.6919315607
226656,2019-08-09 21:07:00,0.04383083333333333,1.7843571356
226657,2019-08-09 21:08:00,0.05066033333333333,2.0069953868
226659,2019-08-09 21:10:00,0.036609333333333334,1.5843661927
226660,2019-08-09 21:11:00,0.12083016666666666,4.4111877715
226664,2019-08-09 21:15:00,0.039319,1.7186413841
226665,2019-08-09 21:16:00,0.04243133333333333,1.7299278296
226666,2019-08-09 21:17:00,0.037149166666666664,1.6046803761
226668,2019-08-09 21:19:00,0.044172666666666666,1.7973514115
226674,2019-08-09 21:25:00,0.038371166666666665,1.6891802026
226676,2019-08-09 21:27:00,0.04321116666666666,1.769326836
226680,2019-08-09 21:31:00,0.04038783333333333,1.7033765087
226708,2019-08-09 21:59:00,0.03957583333333333,1.7136647124
226712,2019-08-09 22:03:00,0.03517083333333333,1.5376803261
226717,2019-08-09 22:08:00,0.04341199999999999,1.7758116852
226726,2019-08-09 22:17:00,0.036701,1.5901631914
226775,2019-08-09 23:06:00,0.0375465,1.6480973682
226836,2019-08-10 00:07:00,0.037579999999999995,1.6588509814
226924,2019-08-10 01:35:00,0.07848016666666666,3.1340668536
226926,2019-08-10 01:37:00,0.04623066666666667,1.9379302223
228898,2019-08-11 10:29:00,0.04413233333333333,1.7927847263
229519,2019-08-11 20:50:00,0.04208633333333333,1.7275225271
229654,2019-08-11 23:05:00,0.07335699999999999,2.9662700514
229844,2019-08-12 02:15:00,0.04715783333333333,1.9398630224
229929,2019-08-12 03:40:00,0.069738,2.8063199908
229966,2019-08-12 04:17:00,0.04324483333333333,1.7705099069
230039,2019-08-12 05:30:00,0.034946,1.5323436224
230053,2019-08-12 05:44:00,0.043451166666666666,1.7769262825
230057,2019-08-12 05:48:00,0.039857333333333335,1.7135855775
230058,2019-08-12 05:49:00,0.03852683333333333,1.6917330493
230062,2019-08-12 05:53:00,0.06597049999999999,2.6208880263
230066,2019-08-12 05:57:00,0.039114166666666665,1.7138875106
230068,2019-08-12 05:59:00,0.10476316666666666,4.0024043965
230069,2019-08-12 06:00:00,0.072142,2.8991192838
230070,2019-08-12 06:01:00,0.04525133333333333,1.8555879741
230073,2019-08-12 06:04:00,0.042765833333333336,1.7498351073
230075,2019-08-12 06:06:00,0.057763666666666665,2.2481204146
230076,2019-08-12 06:07:00,0.04190883333333333,1.7220617724
230077,2019-08-12 06:08:00,0.04424133333333333,1.7983684923
230079,2019-08-12 06:10:00,0.034985666666666665,1.5318331122
230081,2019-08-12 06:12:00,0.08446466666666666,3.3432222659
230084,2019-08-12 06:15:00,0.052559666666666664,2.0722114349
230086,2019-08-12 06:17:00,0.044464,1.8556131551
230088,2019-08-12 06:19:00,0.0445515,1.8555523282
230089,2019-08-12 06:20:00,0.07501466666666667,2.9883517456
230090,2019-08-12 06:21:00,0.061211166666666664,2.4050517572
230091,2019-08-12 06:22:00,0.0491365,1.9513545816
230092,2019-08-12 06:23:00,0.048593,1.9542619072
230093,2019-08-12 06:24:00,0.0345965,1.5147586017
230096,2019-08-12 06:27:00,0.050082666666666664,1.9870211857
230098,2019-08-12 06:29:00,0.034882833333333335,1.5330306945
230099,2019-08-12 06:30:00,0.09629499999999999,3.7571310876
230101,2019-08-12 06:32:00,0.11233166666666666,4.2083722021
230102,2019-08-12 06:33:00,0.04955516666666667,1.9615368789
230103,2019-08-12 06:34:00,0.059824999999999996,2.336660828
230104,2019-08-12 06:35:00,0.10345016666666666,3.9443950512
230105,2019-08-12 06:36:00,0.06540133333333334,2.6018637731
230107,2019-08-12 06:38:00,0.049298499999999995,1.9518722711
230109,2019-08-12 06:40:00,0.04259633333333333,1.7349721095
230110,2019-08-12 06:41:00,0.04589566666666667,1.8796003567
230111,2019-08-12 06:42:00,0.04866733333333333,1.9538637033
230112,2019-08-12 06:43:00,0.05057066666666666,2.0046621299
230113,2019-08-12 06:44:00,0.03540016666666667,1.5352441776
230114,2019-08-12 06:45:00,0.09014,3.5775270827
230117,2019-08-12 06:48:00,0.061408166666666666,2.4113612446
230118,2019-08-12 06:49:00,0.05560783333333333,2.1554850583
230119,2019-08-12 06:50:00,0.06568183333333333,2.6117805829
230120,2019-08-12 06:51:00,0.036935333333333334,1.5994634326
230121,2019-08-12 06:52:00,0.10219683333333333,3.9198437538
230122,2019-08-12 06:53:00,0.05925816666666666,2.315497938
230123,2019-08-12 06:54:00,0.04423533333333333,1.7982850937
230124,2019-08-12 06:55:00,0.0541525,2.1244223703
230125,2019-08-12 06:56:00,0.06289349999999999,2.4567251069
230126,2019-08-12 06:57:00,0.075479,2.9990279073
230127,2019-08-12 06:58:00,0.053157833333333335,2.0901964917
230128,2019-08-12 06:59:00,0.19733266666666668,5.6796667426
230129,2019-08-12 07:00:00,0.09241416666666667,3.6485470467
230130,2019-08-12 07:01:00,0.03915116666666667,1.7138040008
230131,2019-08-12 07:02:00,0.07099916666666667,2.8673945371
230132,2019-08-12 07:03:00,0.0831045,3.2374414825
230133,2019-08-12 07:04:00,0.04194783333333334,1.7201168738
230134,2019-08-12 07:05:00,0.04578633333333333,1.8783156968
230135,2019-08-12 07:06:00,0.08293433333333333,3.2305969088
230136,2019-08-12 07:07:00,0.06613033333333333,2.6328848844
230137,2019-08-12 07:08:00,0.046114999999999996,1.9337674031
230138,2019-08-12 07:09:00,0.04047166666666667,1.7048212952
230139,2019-08-12 07:10:00,0.082178,3.2092952037
230140,2019-08-12 07:11:00,0.16069799999999998,5.1764541548
230141,2019-08-12 07:12:00,0.2128215,5.9061467274
230142,2019-08-12 07:13:00,0.22496233333333332,6.0385547795
230143,2019-08-12 07:14:00,0.25694766666666663,6.3737202542
230144,2019-08-12 07:15:00,0.13509466666666667,4.7058301671
230145,2019-08-12 07:16:00,0.11235816666666666,4.2088756146
230146,2019-08-12 07:17:00,0.12197266666666666,4.4369310112
230147,2019-08-12 07:18:00,0.04695283333333333,1.9406232604
230148,2019-08-12 07:19:00,0.06041383333333333,2.3578327275
230149,2019-08-12 07:20:00,0.10005216666666666,3.861971666
230150,2019-08-12 07:21:00,0.11433333333333333,4.2466020113
230151,2019-08-12 07:22:00,0.08087833333333333,3.1897922127
230152,2019-08-12 07:23:00,0.13506483333333333,4.7052819216
230153,2019-08-12 07:24:00,0.08413783333333333,3.3297488761
230154,2019-08-12 07:25:00,0.05036416666666667,1.9989484235
230155,2019-08-12 07:26:00,0.10860883333333334,4.1168494651
230156,2019-08-12 07:27:00,0.05172933333333333,2.0553084539
230157,2019-08-12 07:28:00,0.04947616666666667,1.9604104198
230158,2019-08-12 07:29:00,0.07553016666666666,3.0001863938
230159,2019-08-12 07:30:00,0.069635,2.8031860089
230160,2019-08-12 07:31:00,0.056971333333333325,2.2203796558
230161,2019-08-12 07:32:00,0.09627999999999999,3.7568100328
230162,2019-08-12 07:33:00,0.039293,1.7186366146
230163,2019-08-12 07:34:00,0.05705733333333333,2.2232164516
230164,2019-08-12 07:35:00,0.05603216666666666,2.1672464082
230165,2019-08-12 07:36:00,0.06723766666666667,2.6955947036
230166,2019-08-12 07:37:00,0.09930466666666665,3.8446542896
230167,2019-08-12 07:38:00,0.14573816666666667,4.9205869677
230168,2019-08-12 07:39:00,0.06514383333333333,2.5886252929
230169,2019-08-12 07:40:00,0.06281516666666667,2.4541859153
230170,2019-08-12 07:41:00,0.053213,2.0906625175
230171,2019-08-12 07:42:00,0.059956499999999996,2.3415576255
230172,2019-08-12 07:43:00,0.06431583333333332,2.5106126542
230173,2019-08-12 07:44:00,0.08048816666666667,3.1817242565
230174,2019-08-12 07:45:00,0.04139933333333333,1.7205070188
230175,2019-08-12 07:46:00,0.052048166666666666,2.0613467577
230176,2019-08-12 07:47:00,0.09037266666666666,3.5829267226
230177,2019-08-12 07:48:00,0.053372,2.0917955637
230178,2019-08-12 07:49:00,0.0619175,2.4276063524
230179,2019-08-12 07:50:00,0.03515833333333333,1.5376187843
230180,2019-08-12 07:51:00,0.06746816666666666,2.7034215777
230181,2019-08-12 07:52:00,0.10178966666666667,3.9114046233
230182,2019-08-12 07:53:00,0.09869483333333333,3.8304799618
230183,2019-08-12 07:54:00,0.06544133333333334,2.6032906318
230184,2019-08-12 07:55:00,0.06018983333333333,2.351705748
230185,2019-08-12 07:56:00,0.12292099999999999,4.4587725443
230186,2019-08-12 07:57:00,0.08310833333333333,3.2375873579
230187,2019-08-12 07:58:00,0.04267033333333333,1.7440971435
230188,2019-08-12 07:59:00,0.070841,2.8391922213
230189,2019-08-12 08:00:00,0.06482316666666667,2.5683757913
230191,2019-08-12 08:02:00,0.06239733333333333,2.4435235492
230193,2019-08-12 08:04:00,0.053531666666666665,2.092592456
230195,2019-08-12 08:06:00,0.07307416666666666,2.9595068972
230196,2019-08-12 08:07:00,0.05882916666666667,2.2953989602
230197,2019-08-12 08:08:00,0.07466816666666666,2.9871896498
230198,2019-08-12 08:09:00,0.05214833333333333,2.0630504594
230199,2019-08-12 08:10:00,0.0563355,2.1781940282
230200,2019-08-12 08:11:00,0.04851016666666666,1.9543710995
230201,2019-08-12 08:12:00,0.047759166666666665,1.9528469734
230204,2019-08-12 08:15:00,0.037649,1.6588422571
230206,2019-08-12 08:17:00,0.0356765,1.547029962
230217,2019-08-12 08:28:00,0.04009283333333333,1.7005546785
230220,2019-08-12 08:31:00,0.057667333333333334,2.2443441104
230227,2019-08-12 08:38:00,0.04238833333333333,1.729558136
230228,2019-08-12 08:39:00,0.1074705,4.0856452825
230229,2019-08-12 08:40:00,0.06269483333333332,2.4502258443
230239,2019-08-12 08:50:00,0.034569833333333334,1.5067979136
230241,2019-08-12 08:52:00,0.047475833333333335,1.9461977559
230254,2019-08-12 09:05:00,0.15594516666666666,5.0880908461
230261,2019-08-12 09:12:00,0.14485583333333332,4.8804052032
230263,2019-08-12 09:14:00,0.03950683333333333,1.715696535
230268,2019-08-12 09:19:00,0.036747166666666664,1.5950840361
230269,2019-08-12 09:20:00,0.04061733333333333,1.7065701181
230308,2019-08-12 09:59:00,0.036218,1.5514237728
230339,2019-08-12 10:30:00,0.056588333333333324,2.1852575682
230349,2019-08-12 10:40:00,0.03877866666666666,1.7124113779
230361,2019-08-12 10:52:00,0.03479666666666666,1.5340155373
230362,2019-08-12 10:53:00,0.03689016666666667,1.5991088402
230380,2019-08-12 11:11:00,0.037143666666666665,1.6045587904
230381,2019-08-12 11:12:00,0.08609416666666667,3.3955597006
230391,2019-08-12 11:22:00,0.040356166666666665,1.7027961066
230413,2019-08-12 11:44:00,0.04032416666666666,1.7021850817
230418,2019-08-12 11:49:00,0.03897233333333333,1.713309989
230420,2019-08-12 11:51:00,0.13982,4.793920989
230423,2019-08-12 11:54:00,0.045429833333333336,1.8586469622
230439,2019-08-12 12:10:00,0.036368333333333336,1.5552196946
230471,2019-08-12 12:42:00,0.09210133333333333,3.6409450437
230478,2019-08-12 12:49:00,0.04017966666666667,1.699547492
230492,2019-08-12 13:03:00,0.042443999999999996,1.7303171364
230510,2019-08-12 13:21:00,0.034894,1.5328938799
230529,2019-08-12 13:40:00,0.06539116666666667,2.6015006007
230548,2019-08-12 13:59:00,0.05381483333333333,2.1197467677
230579,2019-08-12 14:30:00,0.04094999999999999,1.708665989
230598,2019-08-12 14:49:00,0.2664065,6.4520942282
230599,2019-08-12 14:50:00,0.04167183333333333,1.7189294385
230601,2019-08-12 14:52:00,0.049439166666666666,1.959514983
230603,2019-08-12 14:54:00,0.047953499999999996,1.9544373411
230605,2019-08-12 14:56:00,0.06273316666666666,2.4514951702
230608,2019-08-12 14:59:00,0.040266833333333335,1.7012897128
230611,2019-08-12 15:02:00,0.043012999999999996,1.7641440102
230650,2019-08-12 15:41:00,0.07178166666666666,2.8895608811
230657,2019-08-12 15:48:00,0.045124000000000004,1.8530072197
