,Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction,time_elapsed_aggregate
32,"frozenset({'loc_US-CHD01', 'org_HPMS.RPS', 'role__PMO+RM'})",0.10909924648026968,0.10909924648026968,0.03085960737656157,0.5113012271073695,6.815792023916257,0.023610348902472645,2.2316800236970997,"4.1,3.49,1186"
33,"frozenset({'org_HPMS.DN', 'role__PMO+RM'})",0.19237061273051753,0.19237061273051753,0.01078227245687091,0.4733145075000505,2.460430420123958,0.006400001627880065,4.319112421388869,"3.44,2.89,601"
34,"frozenset({'loc_nan', 'role__Core Team User'})",0.012492563950029744,0.012492563950029744,0.011377156454491374,0.9108433734939759,72.91084337349398,0.011221114418381455,11.242186427492797,"7.12,4.52,257"
35,"frozenset({'role__PM+RM', 'loc_FR-CFR02-s1'})",0.09637120761451518,0.09637120761451518,0.012418203450327186,0.27581496113164267,2.862005862112909,0.0080792174214309,1.3230366123704305,"4.95,4.32,292"
36,"frozenset({'org_HPMS.STI', 'loc_FR-CFR02-s1'})",0.14091314693634743,0.14091314693634743,0.01635930993456276,0.3462624584717608,2.457275747508305,0.009701811299681748,1.522066842450672,"4.64,4.05,418"
37,"frozenset({'role__Program Manager', 'loc_CN-TNJ03'})",0.1823319452706722,0.1823319452706722,0.016805472932778107,0.4383201912893124,2.4039681616878767,0.009814751008666337,2.41911756709096,"17.82,6.95,257"
38,"frozenset({'org_HPMS.MICR', 'loc_CN-TNJ03'})",0.060343545508625814,0.060343545508625814,0.015913146936347412,0.4712006512006512,7.808633835300503,0.013875255639100406,2.663436628762634,"18.63,6.91,239"
39,"frozenset({'role__Program Manager', 'loc_CN-SHA02'})",0.18036139202855442,0.18036139202855442,0.014351576442593694,0.45947419563809117,2.5475196796293753,0.00871802763928018,3.1843204286608215,"6.24,5.35,252"
40,"frozenset({'loc_CN-SHA02', 'org_HPMS.MICR'})",0.05837299226650803,0.05837299226650803,0.016061867935752528,0.5709090909090909,9.780363636363637,0.014419611212696332,25.324866859295764,"6.31,5.26,287"
41,"frozenset({'loc_FR-TLS02', 'org_HPMS.AAA'})",0.07305919095776324,0.07305919095776324,0.03309042236763831,0.494698437195914,6.77120059380219,0.028203486600600687,1.9829662201543035,"5.23,4.7,671"
42,"frozenset({'role__Program Manager', 'loc_CN-SHA01-s1'})",0.18088191552647234,0.18088191552647234,0.012343842950624628,0.37262354958316957,2.060037613481794,0.006351795587100254,1.6376458846613937,"6.64,5.97,222"
43,"frozenset({'role__Program Manager', 'loc_CN-CDU01'})",0.17768441403926233,0.17768441403926233,0.010707911957168352,0.5020338844566873,2.825424431125144,0.006918070034939261,12.639642812065867,"5.92,5.66,207"
44,"frozenset({'org_HPMS.RPS', 'loc_CN-CDU01'})",0.04242266508030934,0.04242266508030934,0.011005353955978583,0.5745216515609265,13.542799597180261,0.010192718881745484,inf,"5.9,5.66,212"
45,"frozenset({'loc_BE-LEU01-s1', 'role__PMO+RM'})",0.1933372992266508,0.1933372992266508,0.010261748958953005,0.3887559808612441,2.0107655502392348,0.0051583449555712615,1.7611259039419669,"3.5,3.14,486"
46,"frozenset({'org_HPMS.DN', 'loc_US-AUS01', 'role__PMO+RM'})",0.09663146936347411,0.09663146936347411,0.01078227245687091,0.5242424884332207,8.411060066144719,0.008714361591443863,inf,"3.44,2.89,601"
47,"frozenset({'loc_BE-LEU01-s1', 'org_HPMS.SIP'})",0.03271861986912552,0.03271861986912552,0.013607971445568114,0.6287481259370314,19.21682908545727,0.012899843617347681,87.90762947424044,"3.73,3.21,567"
