,STARTDATE,ELAPSED,ELAPSED_normalized,score
184221,2019-03-19 16:57:48,1.205,0.013694937696545529,3.0995893205
184265,2019-03-19 17:04:00,3.706,0.024822750134267404,4.1840169624
184267,2019-03-19 17:05:34,0.012,0.04065177959202975,4.8755572566
184272,2019-03-19 17:06:20,4.016,0.008311405805080881,2.120784417
184275,2019-03-19 17:06:40,1.381,0.009300424589006625,2.3080315558
184304,2019-03-19 17:10:48,1.247,0.01866029839453337,3.6864713083
184330,2019-03-19 17:14:27,0.684,0.01843601271402562,3.6633021752
184332,2019-03-19 17:16:30,2.406,0.10625804337766127,5.7891896164
184346,2019-03-19 17:19:42,2.91,0.022609617937449967,4.0264207399
184349,2019-03-19 17:21:16,2.825,0.01269848776055477,2.9402571358
184379,2019-03-19 17:26:29,2.203,0.07593624071528216,5.5163279082
184398,2019-03-19 17:32:01,5.595,0.01216074257475908,2.8419065548
184455,2019-03-19 17:41:30,7.022,0.011586517187916947,2.754390384
184461,2019-03-19 17:43:01,0.199,0.022745405352456165,4.036453159
184470,2019-03-19 17:44:21,1.731,0.012723483453864367,2.9438237594
184477,2019-03-19 17:44:49,1.513,0.00818912957564744,2.0881661968
184480,2019-03-19 17:45:04,7.291,0.008971427220310016,2.2465207481
184482,2019-03-19 17:45:28,1.116,0.20286437134142427,6.149491796
184484,2019-03-19 17:46:14,10.127,0.04673856869255635,5.0373922407
184488,2019-03-19 17:46:54,1.085,0.3354550398411084,6.3232943753
184503,2019-03-19 17:49:15,2.139,0.10077520427223688,5.7500354391
184563,2019-03-19 18:03:11,0.725,0.01851978206457671,3.6716864722
184643,2019-03-19 18:18:50,0.301,0.12977291074848588,5.9213348389
184651,2019-03-19 18:21:33,2.519,0.03161684979952779,4.5500233128
184652,2019-03-19 18:21:34,46.35,0.01247690431716157,2.9023258553
184663,2019-03-19 18:24:44,0.888,0.12754221401042387,5.9108971064
184850,2019-03-19 19:05:02,0.887,0.018060401755103005,3.6173048587
184869,2019-03-19 19:09:40,2.46,0.008974805016703204,2.2470136827
184880,2019-03-19 19:14:16,3.357,0.008891035666152116,2.2335954157
184883,2019-03-19 19:14:58,0.612,0.01257553597184269,2.9176969096
184955,2019-03-19 19:32:43,0.688,0.008089822361687682,2.0716380334
184982,2019-03-19 19:37:39,1.186,0.024478214902162124,4.1620956692
185014,2019-03-19 19:41:38,2.457,0.021831373648459215,3.969140346
185107,2019-03-19 19:58:05,5.089,0.081494742459914,5.5759905175
185117,2019-03-19 20:03:15,1.481,0.00891738247801899,2.2372788159
185135,2019-03-19 20:06:07,0.409,0.07055135770526025,5.4526526241
185145,2019-03-19 20:08:21,1.553,0.017761804553945097,3.5857792055
185155,2019-03-19 20:10:30,1.847,0.022552195398765754,4.0221312359
185204,2019-03-19 20:19:08,1.196,0.03578167275232984,4.7187495389
185206,2019-03-19 20:19:41,2.288,0.02916456961807256,4.431525989
185209,2019-03-19 20:20:50,1.946,0.012772123721926288,2.950426702
185235,2019-03-19 20:22:50,0.695,0.012741723554387588,2.9464298056
185240,2019-03-19 20:25:47,3.498,0.011463565399204867,2.7278792252
185272,2019-03-19 20:29:59,1.515,0.01413337566838146,3.1588258289
185273,2019-03-19 20:30:33,20.47,0.013924627851282382,3.1313491821
185279,2019-03-19 20:32:48,1.113,0.013619950616616732,3.0875303441
185311,2019-03-19 20:39:09,1.693,0.016058044053220557,3.3966882387
185322,2019-03-19 20:41:07,1.24,0.015447338465331986,3.323667747
185326,2019-03-19 20:41:50,0.25,0.01354361241813066,3.0754138146
185331,2019-03-19 20:43:28,0.526,0.017765182350338284,3.5861211758
185334,2019-03-19 20:43:48,0.078,0.013400393851059447,3.0526708793
185363,2019-03-19 20:47:15,3.549,0.017548327821895547,3.5651956649
185409,2019-03-19 21:07:19,2.543,0.04339387470402059,4.9514667785
185417,2019-03-19 21:08:35,1.05,0.04043357394502974,4.868934574
185436,2019-03-19 21:15:42,0.209,0.009942881462991174,2.441083292
185454,2019-03-19 21:20:00,1.882,0.0872457785989576,5.6331841723
185468,2019-03-19 21:22:25,0.672,0.08363423869535992,5.5983281949
185486,2019-03-19 21:27:45,3.766,0.08772204789039727,5.6375497841
185525,2019-03-19 21:34:47,9.657,0.021179458944573737,3.9214677262
185549,2019-03-19 21:40:37,1.353,0.021124738643004074,3.9171954298
185559,2019-03-19 21:41:43,1.808,0.008714039135149012,2.1970014408
185568,2019-03-19 21:43:41,2.341,0.017009231517542585,3.5079230793
185608,2019-03-19 21:56:13,2.961,0.018912957564743912,3.7107556814
185610,2019-03-19 21:56:25,0.101,0.023635792481700786,4.1075763708
185629,2019-03-19 22:00:53,1.886,0.011488561092514464,2.734912438
185650,2019-03-19 22:06:28,0.479,0.013250419691201854,3.0263081129
185652,2019-03-19 22:07:20,1.624,0.015193328176564174,3.2939260448
185659,2019-03-19 22:08:41,1.723,0.06488071312037452,5.380262828
185789,2019-03-19 22:45:35,0.611,0.02029312517100094,3.8429816858
185790,2019-03-19 22:45:46,29.588,0.009343660382839444,2.3147064307
185986,2019-03-19 23:28:29,3.62,0.011687851079712618,2.7702944282
186023,2019-03-19 23:32:23,2.469,0.011788509412229649,2.7871369498
186028,2019-03-19 23:33:04,0.687,0.010001655120232662,2.4504464705
186120,2019-03-19 23:53:57,0.284,0.024936919652357194,4.191115129
186181,2019-03-20 00:03:21,0.884,0.010305656795619674,2.5235878435
186215,2019-03-20 00:09:01,1.529,0.01040834180597262,2.5433251815
186216,2019-03-20 00:09:33,14.956,0.008309379127244968,2.1213944983
186218,2019-03-20 00:10:19,0.486,0.008014159722480249,2.0572899999
186370,2019-03-20 00:50:51,3.749,0.007944577116780554,2.0452644272
186404,2019-03-20 00:58:11,0.334,0.023460822628533596,4.0916916686
186478,2019-03-20 01:24:37,0.282,0.018484652982087544,3.6681878763
186605,2019-03-20 01:46:27,3.255,0.09604831599960817,5.7123642229
186607,2019-03-20 01:47:15,3.017,0.1668996220245836,6.058276132
186778,2019-03-20 02:47:07,1.687,0.008236418725152085,2.1040763201
186801,2019-03-20 02:59:30,1.67,0.01273496796160121,2.9454671097
186806,2019-03-20 03:00:45,4.377,0.012897102188474284,2.9728073026
186809,2019-03-20 03:02:44,2.818,0.00797632840287653,2.0492891729
186810,2019-03-20 03:04:53,11.356,0.008649185444399783,2.182735459
186820,2019-03-20 03:06:21,2.229,0.0202316492766449,3.8377594955
186826,2019-03-20 03:08:41,1.217,0.01807931741490486,3.6228293942
186844,2019-03-20 03:17:54,1.508,0.008658643274300711,2.1849315243
187066,2019-03-20 05:00:11,3.136,0.020400539096304352,3.8532607926
187110,2019-03-20 05:07:17,2.191,0.009987468375381269,2.4481961572
187118,2019-03-20 05:08:42,1.108,0.016651185099864546,3.4659771007
187121,2019-03-20 05:08:53,4.418,0.020546459900490116,3.8653797673
187124,2019-03-20 05:09:37,4.309,0.021996885671725478,3.9824545682
187125,2019-03-20 05:10:38,32.11,0.014391439312821101,3.191959744
187237,2019-03-20 05:44:37,1.671,0.009499039016926137,2.3491993168
187261,2019-03-20 05:50:57,1.685,0.008543122637653647,2.1672000758
187448,2019-03-20 06:30:25,5.252,0.007910123593570026,2.0395414627
187449,2019-03-20 06:30:32,11.258,0.012681598778588826,2.9378819431
187500,2019-03-20 06:41:04,3.172,0.00801078192608706,2.0562604415
187511,2019-03-20 06:41:51,0.471,0.008701879068133531,2.1951109777
187521,2019-03-20 06:42:35,0.726,0.008387744003566953,2.1371391203
187639,2019-03-20 06:59:09,1.482,0.013143005765898445,3.0114984855
187742,2019-03-20 07:12:59,1.408,0.019708090835700603,3.7886072516
187757,2019-03-20 07:14:55,0.8,0.008014835281758887,2.0573870426
187992,2019-03-20 07:45:10,2.272,0.009487554509189295,2.3461603501
187998,2019-03-20 07:46:56,3.998,0.017047738396424938,3.511924191
188079,2019-03-20 08:01:46,0.837,0.014193500444180227,3.1673409875
188116,2019-03-20 08:06:34,6.459,0.0526868681409622,5.169068791
188117,2019-03-20 08:06:41,77.539,0.044620014794748204,4.9831131185
188126,2019-03-20 08:07:26,1.894,0.028945688411793912,4.4200391892
188197,2019-03-20 08:12:17,1.313,0.008874822243464808,2.2313832141
188201,2019-03-20 08:12:24,7.543,0.011400738386291551,2.7193288235
188390,2019-03-20 08:28:27,1.359,0.011466943195598055,2.7283350838
188403,2019-03-20 08:29:30,0.179,0.01797257904888009,3.6081495185
188404,2019-03-20 08:29:31,26.153,0.017054493989211317,3.5126224153
188405,2019-03-20 08:29:32,24.794,0.01115483480886739,2.6793462238
188438,2019-03-20 08:32:33,1.185,0.010954869262390601,2.6411629715
188454,2019-03-20 08:33:39,1.541,0.007978355080712445,2.0495924843
188459,2019-03-20 08:34:06,1.206,0.010168518262056201,2.4868496707
188460,2019-03-20 08:34:36,14.601,0.00891738247801899,2.2372788159
188469,2019-03-20 08:35:36,0.888,0.010328625811093358,2.527280708
188477,2019-03-20 08:36:40,1.564,0.011866198729272998,2.7975127494
188490,2019-03-20 08:38:38,1.47,0.019423680379394088,3.7634270994
188507,2019-03-20 08:39:52,6.985,0.01742605159246211,3.5498277474
188509,2019-03-20 08:40:17,2.188,0.01673630556897291,3.4772031588
188511,2019-03-20 08:40:23,1.207,0.017603048123465213,3.5702976007
188521,2019-03-20 08:41:30,1.912,0.012847786361133724,2.9609547699
188524,2019-03-20 08:41:37,9.96,0.018848103873994684,3.7045329887
188565,2019-03-20 08:45:43,2.003,0.009939503666597986,2.4400060387
188579,2019-03-20 08:47:48,4.626,0.00864986100367842,2.1828494137
188588,2019-03-20 08:49:07,1.599,0.010044890914065482,2.4607550171
188613,2019-03-20 08:53:28,0.835,0.017843547226660268,3.5939908575
188614,2019-03-20 08:54:00,25.962,0.01141357401258567,2.7210627543
188659,2019-03-20 09:00:29,0.568,0.009394327328737278,2.3299843756
188749,2019-03-20 09:08:46,1.129,0.00825938774062577,2.1113286189
188760,2019-03-20 09:09:34,1.643,0.008047937686412139,2.0657959192
188802,2019-03-20 09:12:12,0.217,0.018182002425257807,3.6332970012
188832,2019-03-20 09:16:12,3.135,0.027556738534914593,4.3449241282
188896,2019-03-20 09:22:28,0.633,0.011891194422582595,2.8006966914
188900,2019-03-20 09:22:51,1.078,0.01561825496282735,3.3436665097
188991,2019-03-20 09:34:22,3.665,0.015323711117341269,3.3084814545
188995,2019-03-20 09:34:50,0.399,0.008607300769124238,2.1767864827
189178,2019-03-20 09:46:33,1.57,0.008031048704446193,2.0596933672
189185,2019-03-20 09:46:51,3.08,0.008532989248474081,2.1647766616
189197,2019-03-20 09:47:54,0.618,0.021617221357131032,3.9555139272
189388,2019-03-20 10:03:50,0.883,0.018358323396982276,3.6553940405
189389,2019-03-20 10:03:54,26.724,0.008024968670938453,2.0588334374
189392,2019-03-20 10:04:11,4.257,0.012463393131588814,2.8997579289
189394,2019-03-20 10:04:18,10.717,0.015523676663818058,3.3326595704
189407,2019-03-20 10:05:19,1.444,0.018727178763118513,3.6930904005
189420,2019-03-20 10:06:02,0.722,0.01238773049238138,2.8862453392
189426,2019-03-20 10:06:23,0.022,0.014793397083610594,3.2471799206
189432,2019-03-20 10:06:35,1.547,0.04728104279330251,5.0509257231
189436,2019-03-20 10:06:49,1.377,0.010598173963269841,2.5826605444
189451,2019-03-20 10:08:21,3.659,0.009841547571195505,2.4184412375
189462,2019-03-20 10:08:46,0.617,0.02441741456708472,4.1582743856
189484,2019-03-20 10:10:28,2.773,0.03752866904688719,4.7804465217
189492,2019-03-20 10:11:33,3.159,0.009507145728269792,2.3505628053
189576,2019-03-20 10:16:22,0.717,0.0456833450993241,5.0121333503
189608,2019-03-20 10:18:43,0.054,0.011164968198046958,2.6807428767
189612,2019-03-20 10:19:05,2.444,0.020626851454648015,3.8719452607
189627,2019-03-20 10:20:23,6.68,0.021388882320951454,3.9375219705
189634,2019-03-20 10:20:40,1.865,0.012337739105762184,2.8783074511
189681,2019-03-20 10:23:39,3.553,0.011274408801186282,2.6981502948
189686,2019-03-20 10:24:26,3.858,0.01843939051041881,3.6636426759
189704,2019-03-20 10:25:42,3.366,0.008530962570638167,2.1644301896
189715,2019-03-20 10:26:21,6.304,0.009263268828681545,2.3019442177
189741,2019-03-20 10:27:37,0.318,0.008180347305025147,2.086908345
189789,2019-03-20 10:32:18,1.166,0.054583838595377146,5.2049225843
189813,2019-03-20 10:35:07,0.761,0.01629719203785834,3.4246550814
190026,2019-03-20 11:02:08,0.269,0.009763182694873519,2.40351815
190033,2019-03-20 11:05:11,1.72,0.008441788745857976,2.149915089
190047,2019-03-20 11:09:31,4.404,0.01230193446399438,2.8700788183
190058,2019-03-20 11:11:49,2.024,0.012078999902043903,2.8288770662
190059,2019-03-20 11:11:53,17.429,0.010625871893693992,2.5871871563
190067,2019-03-20 11:12:31,0.817,0.01732066434499461,3.5393949316
190106,2019-03-20 11:20:33,5.309,0.010204998463102641,2.4950817778
190162,2019-03-20 11:26:12,1.868,0.008026995348774366,2.0591205755
190387,2019-03-20 11:54:11,1.564,0.008981560609489582,2.2479998271
190407,2019-03-20 11:57:14,0.989,0.009165312733279063,2.2847610162
190423,2019-03-20 11:59:29,1.393,0.01132710242492003,2.7076232133
190468,2019-03-20 12:06:13,0.945,0.011698660028170821,2.7717370758
190577,2019-03-20 12:21:21,1.549,0.028411321022391408,4.3893638937
190641,2019-03-20 12:26:57,2.802,0.00872079472793539,2.1981707509
190692,2019-03-20 12:35:29,3.197,0.012411375067133704,2.8908575044
190693,2019-03-20 12:35:33,17.921,0.021322001952366314,3.93245099
190740,2019-03-20 12:41:34,1.092,0.016614704898818108,3.4621315534
190751,2019-03-20 12:42:39,5.706,0.023104802888691472,4.0645427324
190817,2019-03-20 12:49:10,2.197,0.013301762196378327,3.0379054228
190874,2019-03-20 12:56:15,1.091,0.008743088184130436,2.202802957
190996,2019-03-20 13:16:55,0.287,0.007954034946681484,2.0466865881
191068,2019-03-20 13:24:55,7.25,0.009164637174000427,2.2846638872
191089,2019-03-20 13:26:44,2.497,0.00891130244451125,2.2363535197
191100,2019-03-20 13:28:12,10.242,0.010926495772687814,2.6363984887
191122,2019-03-20 13:29:58,0.675,0.010879882182461805,2.6284535533
191138,2019-03-20 13:31:14,1.894,0.010774494934994308,2.6107278353
191139,2019-03-20 13:31:44,15.498,0.009361224924084026,2.3214897752
191140,2019-03-20 13:31:50,13.406,0.013648324106319519,3.0921346084
191143,2019-03-20 13:32:26,1.802,0.009124103617282157,2.2734740441
191144,2019-03-20 13:32:41,13.055,0.010245532019820909,2.5040159992
191147,2019-03-20 13:33:03,4.483,0.008847799872319297,2.2244575099
191148,2019-03-20 13:33:03,12.646,0.011649344200830261,2.7627708136
191170,2019-03-20 13:34:39,0.999,0.009315962452415293,2.3104017115
191180,2019-03-20 13:35:31,0.788,0.008966698305359549,2.245821561
191183,2019-03-20 13:35:44,0.709,0.017399029221316593,3.5471594147
191187,2019-03-20 13:36:12,2.838,0.008408686341204724,2.1419463987
191188,2019-03-20 13:36:21,11.996,0.008033075382282106,2.0599784153
191209,2019-03-20 13:38:02,2.18,0.2546905769614019,6.2362314739
191227,2019-03-20 13:38:57,1.341,0.008918733596576266,2.2374831335
191243,2019-03-20 13:39:31,0.891,0.008163458323059203,2.0835791945
191253,2019-03-20 13:39:51,1.127,0.6775319117314247,6.4835580875
191284,2019-03-20 13:43:04,0.66,0.06298914714018869,5.3531263121
191315,2019-03-20 13:44:38,1.581,0.011439245265173906,2.7245821475
191319,2019-03-20 13:44:57,1.333,0.01336188697217709,3.0474300352
191322,2019-03-20 13:45:03,1.273,0.008691745678953963,2.1933394485
191329,2019-03-20 13:45:24,1.262,0.009324744723037586,2.311773927
191336,2019-03-20 13:45:43,1.022,0.01026714991673732,2.5169838867
191340,2019-03-20 13:45:54,1.044,0.011450054213632111,2.7260496052
191341,2019-03-20 13:46:06,16.498,0.009285562284876593,2.3050822047
191342,2019-03-20 13:46:07,13.294,0.010888664453084097,2.6297729881
191345,2019-03-20 13:46:46,3.728,0.010394830620399864,2.5412308742
191347,2019-03-20 13:47:01,0.582,0.011836474121012934,2.7934535724
191350,2019-03-20 13:47:34,1.868,0.03743679298499245,4.7774593464
191357,2019-03-20 13:48:35,2.484,0.031589827428382275,4.5488854551
191364,2019-03-20 13:49:22,9.829,0.014311047758663204,3.1819619862
191366,2019-03-20 13:49:55,1.953,0.018812299232226878,3.7010738111
191377,2019-03-20 13:50:36,0.233,0.011441271943009819,2.7248579389
191382,2019-03-20 13:51:00,3.115,0.2223961412054004,6.1869470936
191402,2019-03-20 13:53:44,0.862,0.00829046346744311,2.1149149126
191404,2019-03-20 13:54:45,9.366,0.01135209811822963,2.7109106069
191433,2019-03-20 14:04:45,4.899,0.009127481413675347,2.2739867544
191462,2019-03-20 14:06:37,2.743,0.015279799764229813,3.3032368762
191466,2019-03-20 14:06:52,1.609,0.011537201360576387,2.7449379536
191468,2019-03-20 14:06:54,1.282,0.008656616596464798,2.1845049307
191476,2019-03-20 14:08:03,0.802,0.010236749749198618,2.5025860277
191528,2019-03-20 14:14:09,1.671,0.01737200685017108,3.5444897575
191541,2019-03-20 14:16:34,2.307,0.012063462038635234,2.8248626524
191546,2019-03-20 14:17:25,1.706,0.008674181137709382,2.189267365
191554,2019-03-20 14:17:49,0.912,0.00971048907113977,2.3938263542
191768,2019-03-20 14:41:58,0.236,0.012499197773356617,2.9054575969
191805,2019-03-20 14:45:21,3.901,0.011139972504737361,2.6749884459
191856,2019-03-20 14:48:16,0.73,0.01411175777146505,3.1561102694
191860,2019-03-20 14:48:38,11.062,0.010820432965941679,2.6179488717
191861,2019-03-20 14:48:54,15.566,0.015503409885458924,3.3302912735
191953,2019-03-20 14:55:41,0.645,0.00889914237749577,2.2348253676
191955,2019-03-20 14:55:50,1.082,0.015561507983421775,3.3370778263
191958,2019-03-20 14:56:22,1.942,0.04260279478873573,4.9303333712
192010,2019-03-20 15:06:04,4.409,0.00865323880007161,2.1834173269
192045,2019-03-20 15:10:58,2.077,0.00903425423322333,2.2564832688
192055,2019-03-20 15:12:27,4.33,0.00971319130825432,2.3942649545
192102,2019-03-20 15:19:27,3.797,0.010750174800963347,2.6073088786
192143,2019-03-20 15:23:32,0.26,0.015416938297793286,3.3198037354
192152,2019-03-20 15:24:21,2.502,0.008288436789607195,2.1146551035
192203,2019-03-20 15:30:37,0.476,0.011908758963827178,2.803065923
192333,2019-03-20 15:57:16,1.392,0.013032889603480481,2.9933680717
192357,2019-03-20 16:00:37,0.461,0.009886134483585598,2.4315537343
192387,2019-03-20 16:02:13,0.919,0.019473671766013285,3.7678887966
192399,2019-03-20 16:03:29,4.611,0.012412050626412341,2.8909517733
192425,2019-03-20 16:05:50,2.773,0.008026995348774366,2.0591205755
192442,2019-03-20 16:07:00,2.795,0.010754228156635175,2.607612986
192492,2019-03-20 16:11:33,3.327,0.00953484365869394,2.3586325065
192502,2019-03-20 16:12:26,0.652,0.00912072582088897,2.2723258161
192566,2019-03-20 16:23:11,7.699,0.008351263802520511,2.1271719229
192570,2019-03-20 16:24:18,3.562,0.0086316209031552,2.1792944536
192571,2019-03-20 16:24:38,12.326,0.01382937399299445,3.1162112262
192629,2019-03-20 16:30:30,3.584,0.009501065694762051,2.3495412848
192661,2019-03-20 16:33:00,0.024,0.02849711705077841,4.3962203398
192675,2019-03-20 16:35:53,3.153,0.14156885131278057,5.971410013
192681,2019-03-20 16:36:30,0.977,0.011373040455867402,2.7149130308
192704,2019-03-20 16:38:59,1.323,0.021122036405889524,3.916983518
192719,2019-03-20 16:40:49,2.392,0.0332969657255,4.6240964002
192730,2019-03-20 16:41:59,1.756,0.03130744364991167,4.5368893877
192741,2019-03-20 16:42:50,1.615,0.022396816764679056,4.0108074936
192788,2019-03-20 16:48:52,3.189,0.012966684794173976,2.9839690644
192895,2019-03-20 16:56:47,0.046,0.01711461876501008,3.5187861008
192899,2019-03-20 16:57:06,0.519,0.007948630472452381,2.0458735523
192940,2019-03-20 17:00:51,4.289,0.04239337141235801,4.9245777576
192941,2019-03-20 17:00:53,62.302,0.010519133527669219,2.5684623608
192994,2019-03-20 17:08:08,1.438,0.034893312300921124,4.6840217413
193016,2019-03-20 17:11:16,4.283,0.009895592313486527,2.4330321579
193066,2019-03-20 17:16:42,3.421,0.014271865320502211,3.1770592562
193080,2019-03-20 17:18:37,7.86,0.04688381393746348,5.0407715178
193125,2019-03-20 17:27:25,0.014,0.009545652607152146,2.3631005023
193142,2019-03-20 17:29:45,4.293,0.015985083651127673,3.3884733386
193146,2019-03-20 17:30:40,0.82,0.008995071795062337,2.2501394285
193179,2019-03-20 17:38:58,1.792,0.06259394496218557,5.345841184
193192,2019-03-20 17:42:55,4.105,0.05812106697832468,5.2688383967
193226,2019-03-20 17:51:12,3.549,0.015076456421359833,3.2806091856
193234,2019-03-20 17:53:47,5.514,0.03998230034689969,4.8561602702
193238,2019-03-20 17:55:12,1.715,0.00820669411689202,2.0956838242
193241,2019-03-20 17:56:42,3.742,0.03797656484862406,4.7949860628
193269,2019-03-20 18:03:31,0.591,0.291495722020868,6.2802886259
193294,2019-03-20 18:10:02,7.93,0.02476870539197638,4.1806562545
193324,2019-03-20 18:21:55,1.438,0.03122097206224603,4.5332009149
193328,2019-03-20 18:22:58,0.852,0.027807371027289213,4.3583042233
193676,2019-03-20 19:12:39,2.536,0.03470753349929573,4.6773124412
193792,2019-03-20 19:50:16,1.937,0.008807266315601029,2.2179614925
193799,2019-03-20 19:51:59,1.779,0.03541349294547223,4.704631558
193850,2019-03-20 20:01:31,2.697,0.013365940327848918,3.0479822157
193984,2019-03-20 20:29:56,2.851,0.008899817936774407,2.2349293626
193986,2019-03-20 20:30:59,4.65,0.023112909600035127,4.0651115701
193994,2019-03-20 20:31:49,3.328,0.01212966684794174,2.8356780274
194161,2019-03-20 21:12:00,0.47,0.02113014311723318,3.9176188557
194247,2019-03-20 21:25:09,1.725,0.015316279965276253,3.3075049961
194251,2019-03-20 21:26:19,1.549,0.05105674360160919,5.1362031646
194483,2019-03-20 22:25:41,2.355,0.00979628509952677,2.4097159587
194486,2019-03-20 22:26:20,6.575,0.010061779896031426,2.4638447668
194500,2019-03-20 22:29:04,2.671,0.18640031616174238,6.111584615
194553,2019-03-20 23:01:26,1.217,0.010061779896031426,2.4638447668
194566,2019-03-20 23:03:14,1.38,0.21291669340755479,6.1696557408
195093,2019-03-21 02:49:13,0.333,0.008982911728046857,2.248197763
195247,2019-03-21 04:13:21,3.391,0.03163644101860828,4.5508469121
195260,2019-03-21 04:18:01,2.012,0.012976818183353543,2.9854132487
195320,2019-03-21 04:46:24,0.933,0.03404075649128022,4.6523168592
195325,2019-03-21 04:51:55,1.181,0.0184981641676603,3.6695364073
195476,2019-03-21 05:40:14,4.638,0.009592941756656793,2.3710117883
195511,2019-03-21 05:59:37,1.945,0.008993720676505062,2.2499183731
195553,2019-03-21 06:14:39,3.2,0.010312412388406052,2.5246805809
195775,2019-03-21 07:27:26,3.657,0.009130859210068535,2.2796254878
195811,2019-03-21 07:31:00,6.552,0.009147748192034481,2.2821866552
195842,2019-03-21 07:35:42,0.712,0.009342309264282167,2.3144978962
195890,2019-03-21 07:40:04,1.367,0.008578251720142814,2.1719622624
195892,2019-03-21 07:40:12,2.04,0.012029008515424707,2.8203064805
195893,2019-03-21 07:40:13,17.355,0.011848634188028414,2.7950951027
195940,2019-03-21 07:44:03,4.182,0.008242498758659825,2.1057031427
195982,2019-03-21 07:50:03,1.573,0.00880996855271558,2.2184027701
196010,2019-03-21 07:51:41,0.879,0.010702885651458702,2.6017388356
196047,2019-03-21 07:55:47,3.118,0.00972872917166299,2.3968907834
196084,2019-03-21 08:00:20,5.839,0.009689546733501997,2.3890651115
196086,2019-03-21 08:01:05,0.85,0.01546828080296976,3.3261539139
196112,2019-03-21 08:05:47,1.409,0.011861469814322533,2.7968627086
196134,2019-03-21 08:07:18,4.192,0.011096061151625902,2.6649001334
196200,2019-03-21 08:16:59,3.898,0.010554262610158386,2.5736784513
196231,2019-03-21 08:22:56,0.852,0.012572833734728138,2.9173364504
196295,2019-03-21 08:29:47,4.628,0.08716065812984924,5.6323936487
196306,2019-03-21 08:31:00,1.232,0.011554765901820968,2.7490374023
196358,2019-03-21 08:35:24,2.098,0.012466770927982002,2.9002179698
196472,2019-03-21 08:44:23,3.82,0.00807496005755765,2.0694769153
196483,2019-03-21 08:45:29,0.639,0.008384366207173765,2.1353598218
196546,2019-03-21 08:53:57,2.08,0.010294172287882831,2.5217190774
196570,2019-03-21 08:55:45,2.153,0.011926323505071761,2.8054314953
196574,2019-03-21 08:55:56,0.726,0.019833069302248596,3.799589346
196578,2019-03-21 08:56:35,1.284,0.008576225042306899,2.1716237761
196583,2019-03-21 08:57:01,5.119,0.010431310821446304,2.548275241
196615,2019-03-21 09:02:38,1.657,0.008410037459762,2.1421776547
196681,2019-03-21 09:09:05,2.993,0.008907249088839423,2.2357319222
196857,2019-03-21 09:23:53,1.937,0.1307740895994271,5.9258987958
196863,2019-03-21 09:24:11,7.738,0.01675184343238158,3.4788227461
196912,2019-03-21 09:26:34,4.64,0.00912950809151126,2.2794182499
196924,2019-03-21 09:27:03,5.096,0.014331990096300975,3.1845757636
196976,2019-03-21 09:30:14,4.383,0.017571972396647872,3.5674191218
196992,2019-03-21 09:31:36,5.598,0.008618109717582444,2.177995091
197006,2019-03-21 09:33:12,1.359,0.008185751779254251,2.0876836762
197009,2019-03-21 09:33:17,0.576,0.01317205481487987,3.0155227824
197019,2019-03-21 09:34:19,2.346,0.011238604159418478,2.6929102041
197051,2019-03-21 09:37:37,2.395,0.0184177726135024,3.6614584356
197062,2019-03-21 09:38:22,0.889,0.012504602247585721,2.9060678007
197079,2019-03-21 09:39:03,2.128,0.007933092609043712,2.0422122051
197089,2019-03-21 09:39:45,3.814,0.007991190707006563,2.0515019529
197108,2019-03-21 09:42:32,0.031,0.007998621859071579,2.0545093159
197110,2019-03-21 09:42:59,0.022,0.011112950133591848,2.6679891747
197159,2019-03-21 09:48:34,0.882,0.03171615701348754,4.5541857543
197164,2019-03-21 09:49:17,4.878,0.010946762551046948,2.639965074
197208,2019-03-21 09:55:51,8.804,0.011632455218864317,2.762241175
197351,2019-03-21 10:15:56,3.037,0.014359688026725125,3.18801905
197385,2019-03-21 10:22:09,1.891,0.00957470165613357,2.3678586053
197406,2019-03-21 10:26:47,0.027,0.00847151335411804,2.1544856713
197441,2019-03-21 10:32:27,0.905,0.01062384521585808,2.5868982009
197444,2019-03-21 10:32:33,1.467,0.01787192071636306,3.5972574183
197532,2019-03-21 10:42:45,0.954,0.008015510841037524,2.0574838546
197552,2019-03-21 10:45:44,1.215,0.011841203035963399,2.7940757506
197559,2019-03-21 10:47:23,1.653,0.011612188440505183,2.7592720237
197566,2019-03-21 10:47:57,0.173,0.008452597694316182,2.1504545787
197572,2019-03-21 10:50:01,5.66,0.008217503065350226,2.097235467
197585,2019-03-21 10:50:42,0.758,0.0086870167640035,2.1899148725
197602,2019-03-21 10:51:36,1.789,0.008489077895362624,2.1574216139
197605,2019-03-21 10:51:44,3.737,0.009530114743743478,2.3578609309
197685,2019-03-21 10:58:27,1.069,0.01108457664388906,2.6632798576
197711,2019-03-21 11:01:33,5.538,0.010209727378053106,2.4958390624
197804,2019-03-21 11:25:18,1.301,0.03421977970011924,4.6588872755
197806,2019-03-21 11:27:10,2.054,0.02450388615475036,4.1637410396
197807,2019-03-21 11:28:28,35.821,0.024462677038753454,4.1611036984
197824,2019-03-21 11:37:33,3.986,0.02914362728043479,4.4304880682
197867,2019-03-21 11:47:58,1.598,0.008435708712350236,2.1488685065
197870,2019-03-21 11:48:34,0.818,0.012016848448409227,2.8186983779
197906,2019-03-21 12:02:07,2.619,0.016760625703003875,3.479735981
