Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'NL-HTC01-s1', 'HPMS.CBS', '_PM+RM'})",0.05103680273133504,0.05103680273133503,0.006100316312697696,0.32357900805845313,9.758734167624311,0.005054652814603107,1.6306183997016381
"frozenset({'HPMS.CBS', '_Program Manager', 'NL-HTC01-s1'})",0.03191369182105738,0.03191369182105739,0.0030125018828136767,0.18981558883234992,5.738934473391937,0.0024679634672775887,1.2573259369391958
"frozenset({'HPMS.CBS', 'NL-NYM01-s1', '_PM+RM'})",0.05166440729025455,0.05166440729025455,0.0021087513179695737,0.2964677277665054,11.997012228444142,0.0016775901055807265,1.5765393358100805
"frozenset({'HPMS.CBS', '_Resource', 'NL-NYM01-s1'})",0.027363558768890895,0.027363558768890902,0.0021087513179695737,0.34925989241830074,16.832992397616078,0.0019591698681021945,3.398398949171771
"frozenset({'_PMO+RM', 'US-AUS01', 'HPMS.DN'})",0.0978686549179093,0.0978686549179093,0.010920319325199579,0.5242424884332207,8.304733459121769,0.008799118011687047,inf
"frozenset({'HPMS.AMP', '_PM+RM', 'IN-NDA02'})",0.035309032484811965,0.035309032484811965,0.004443440277150173,0.5030864464489814,37.47615792364272,0.00412504180343606,4.556074831052828
"frozenset({'4_to_6', 'GB-EKB02', 'HPMS.Kechichian, Kevork - NXF53803', '_PM+RM'})",0.029622935181001158,0.02962293518100115,0.0013556258472661542,0.21922943339157153,16.20184551270507,0.0011897043690798665,1.3489396979806225
"frozenset({'4_to_6', 'GB-EKB02', 'HPMS.STI', '_Program Manager'})",0.10177737611086006,0.10177737611086009,0.001205000753125471,0.33801582968544663,3.3292294116032233,0.0008098622841048826,inf
"frozenset({'4_to_6', 'HPMS.AAA', '_Program Manager', 'IN-BLR01-s1'})",0.13437641211025755,0.13437641211025755,0.0010543756589847869,0.3238720341940311,2.3674721253576196,0.0006074236549824565,2.1500892815126047
"frozenset({'_PMO+RM', 'FR-TLS02', '6_or_more', 'T&O.TO-PT'})",0.1268075011296882,0.1268075011296882,0.0015815634884771804,0.31718320150356855,2.775644460657406,0.0009882942589514222,1.8474914898715347
"frozenset({'GB-EKB02', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more', '_PM+RM'})",0.025694130642164983,0.025694130642164983,0.0011296882060551285,0.296051881105033,30.26262901838498,0.0010321575689888755,2.4362359084962573
"frozenset({'_Program Manager', 'HPMS.AAA', '6_or_more', 'IN-BLR01-s1'})",0.12912336195210122,0.1291233619521012,0.0011296882060551287,0.32116134922237455,2.5413195227681165,0.0006835643110957468,1.8524926154687769
"frozenset({'HPMS.AAA', '_PMO+RM', '6_or_more', 'NL-HTC01-s1'})",0.08645880403675252,0.08645880403675252,0.0028618767886729934,0.23315896413948228,2.657410337075098,0.0017632667776423536,inf
"frozenset({'HPMS.AAA', '_PMO+RM', '6_or_more', 'NL-NYM01-s1'})",0.05837475523422202,0.05837475523422202,0.005045940653712909,0.13049493818544475,2.2393584609627863,0.0027882760450900616,1.088591388295589
"frozenset({'HPMS.AMP', '6_or_more', '_PM+RM', 'IN-NDA02'})",0.025374052317116032,0.025374052317116032,0.002635939147461967,0.4190752936684036,41.61955823672017,0.002473729034689624,3.0516295765857167
"frozenset({'HPMS.RPS', '6_or_more', 'FR-TLS02', '_Program Manager'})",0.0677059798162374,0.06770597981623737,0.005723753577345988,0.24587629670395295,4.804341501514188,0.004319305219084264,1.4389992931559883
"frozenset({'NL-HTC01-s1', 'HPMS.CBS', '6_or_more', '_PM+RM'})",0.035233719937741624,0.035233719937741624,0.0023346889591806,0.23674683638719443,10.657409418967587,0.0019579485017968416,1.4148913757229205
"frozenset({'HPMS.CBS', '6_or_more', '_Resource', 'NL-NYM01-s1'})",0.0186712356278556,0.018671235627855602,0.0011296882060551285,0.3100063500549019,23.009699540157886,0.0010683882849478294,2.77341441822035
"frozenset({'_PMO+RM', 'US-AUS01', '6_or_more', 'HPMS.DN'})",0.06504493648641864,0.06504493648641863,0.0030878144298840185,0.33315701851868196,7.671785627084102,0.0024383358810731955,inf
"frozenset({'6_or_more', 'HPMS.IDA', '_PM+RM', 'IN-BLR01-s1'})",0.04327961038308983,0.04327961038308983,0.002184063865039915,0.1692829424654532,4.006567726154331,0.0015828340119403341,1.2082306749831193
"frozenset({'6_or_more', 'HPMS.IDA', '_Program Manager', 'IN-BLR01-s1'})",0.025549781593613492,0.0255497815936135,0.0016568760355475222,0.07243595159953475,2.8354947575675267,0.0010723615067600584,1.050994373571825
"frozenset({'_PM+RM', '6_or_more', 'NL-HTC01-s1', 'HPMS.IDA'})",0.034756740472962795,0.034756740472962795,0.0011296882060551285,0.17134375081148748,5.4370736068713255,0.00089734595438066,1.436262886402007
"frozenset({'_PMO+RM', '6_or_more', 'HPMS.IDA', 'NL-NYM01-s1'})",0.034254656825827186,0.034254656825827186,0.0017321885826178643,0.25473843336336094,6.930331306474244,0.0013527199029761733,inf
"frozenset({'HPMS.CBS', '6_or_more', '_Program Manager', 'NL-HTC01-s1'})",0.021765326103328812,0.021765326103328812,0.0010543756589847869,0.1384110189870426,5.907162661672723,0.0008568985941453688,1.2131498489110288
"frozenset({'6_or_more', '_Program Manager', 'HPMS.IDA', 'NL-NYM01-s1'})",0.06637545815132802,0.066375458151328,0.004518752824220514,0.24354424655206444,5.937014602549077,0.0033488512270946264,1.3312752209342744
"frozenset({'HPMS.RPS', '_PMO+RM', 'FR-TLS02', '6_or_more'})",0.031405332128332575,0.031405332128332575,0.0011296882060551287,0.06550492726910953,2.085789986281142,0.0005880765320680916,1.0377266602267397
"frozenset({'HPMS.AAA', '_PMO+RM', 'FR-TLS02', '6_or_more'})",0.0402074860671788,0.0402074860671788,0.005422503389064618,0.22415050126856917,5.60717277613406,0.004369863355882176,1.3555562391687366
"frozenset({'DE-HBG02', 'HPMS.CBS', '6_or_more', '_PM+RM'})",0.033445046944821005,0.033445046944821005,0.001205000753125471,0.17104465927850085,7.098656581192764,0.0009488494211362755,1.2784807885986065
"frozenset({'DE-HBG02', '6_or_more', '_Program Manager', 'HPMS.IDA'})",0.058963448310488525,0.058963448310488525,0.0027112516945323084,0.22778904942771994,6.097608008151927,0.002121380926204496,1.541323471655155
"frozenset({'DE-HBG02', '6_or_more', '_Program Manager', 'HPMS.OPS'})",0.05626474870713461,0.056264748707134604,0.0036903148064467545,0.3569941457523096,14.899136652918093,0.0030784622806124557,3.8666038282873725
"frozenset({'DE-HBG02', 'HPMS.SEN', '_PMO+RM', '6_or_more'})",0.0535924084952553,0.0535924084952553,0.0023346889591806,0.30650299018134985,11.41807702769894,0.002002880412818484,2.485988111432298
"frozenset({'DE-HBG02', 'HPMS.STI', '6_or_more', '_PM+RM'})",0.1308555505347191,0.1308555505347191,0.0014309383943364965,0.2741901993355482,2.0953654485049835,0.0007480320328913115,1.3118382179607195
"frozenset({'DE-HBG02', 'HPMS.STI', '_PMO+RM', '6_or_more'})",0.042815183009489374,0.04281518300948938,0.002861876788672993,0.09119073269461354,2.128275016135605,0.0015133636040086016,1.0549119959297824
"frozenset({'HPMS.AAA', '6_or_more', 'FR-TLS02', '_Program Manager'})",0.03658306973941859,0.03658306973941859,0.00941406838379274,0.36432396504871717,10.922009090260877,0.008433451149427831,1.727486127210135
"frozenset({'DE-HBG02', '_PMO+RM', '6_or_more', 'T&O.SSC-GTI'})",0.056478134257167245,0.056478134257167245,0.0011296882060551285,0.17614481266527263,3.9966549751746876,0.0008279842593940631,1.8426250600655638
"frozenset({'6_or_more', 'HPMS.Kechichian, Kevork - NXF53803', '_Program Manager', 'FR-CFR02-s1'})",0.011428679017924387,0.011428679017924385,0.0011296882060551287,0.200440491123314,17.50176815553053,0.0010606616305385377,1.3146478976192841
"frozenset({'HPMS.STI', '6_or_more', '_PM+RM', 'FR-CFR02-s1'})",0.06673319274991213,0.06673319274991213,0.004518752824220514,0.2709349830242576,4.245004375171582,0.003422396007144062,1.7462616078901878
"frozenset({'HPMS.MICR', '6_or_more', '_PM+RM', 'FR-MGI01'})",0.03673369483355927,0.036733694833559274,0.001205000753125471,0.166406266392826,9.747012471896861,0.0009274679481529324,1.1836064990549549
"frozenset({'HPMS.MICR', '6_or_more', '_Program Manager', 'FR-MGI01'})",0.0432369332730833,0.0432369332730833,0.0021087513179695737,0.18787021388937525,4.911650902164119,0.0016377569262189552,1.2323379918691586
"frozenset({'HPMS.STI', '6_or_more', '_PM+RM', 'FR-MGI01'})",0.06408470151127178,0.06408470151127178,0.0016568760355475216,0.1575118957989332,2.5872689233328217,0.001006798147543515,1.1524450491309757
"frozenset({'6_or_more', 'HPMS.STI', '_Program Manager', 'FR-MGI01'})",0.040580910779735906,0.040580910779735906,0.002033438770899232,0.1378098533402213,3.5830742134422615,0.0014501872029352603,1.1276122292163329
"frozenset({'_Program Manager', '6_or_more', 'DE-MUC02', 'HPMS.STI'})",0.08367977104985691,0.08367977104985692,0.0014309383943364967,0.32679993601903523,5.418190957244943,0.0010956415804304538,inf
"frozenset({'6_or_more', 'DE-DRS01-s1', '_PM+RM', 'HPMS.IDA'})",0.02679243862027414,0.026792438620274136,0.0021087513179695737,0.4416427743405306,45.778167462342246,0.0019617364389373604,inf
"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more', 'IN-NDA02'})",0.020296731435457148,0.020296731435457148,0.0013556258472661544,0.29463650520978624,28.477399148681492,0.0012367037167190066,inf
"frozenset({'HPMS.MICR', '_PMO+RM', 'RO-BUH03', '6_or_more'})",0.029127127579454737,0.02912712757945474,0.0018828136767585477,0.2782880913186428,9.789875649736315,0.0016737062174495007,inf
"frozenset({'T&O.SSC-GTI', '_PMO+RM', '6_or_more', 'NL-HTC01-s1'})",0.058058442536526575,0.058058442536526575,0.001732188582617864,0.2019973338181836,4.6654904882706445,0.0013285251280387034,2.5078559529125073
"frozenset({'_PMO+RM', '6_or_more', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.05738816086760054,0.05738816086760054,0.006552191595119746,0.20983591789899073,3.77659713704991,0.004701050253264106,1.2563876992757423
"frozenset({'6_or_more', '_Program Manager', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.060240623587889744,0.060240623587889744,0.008359692724807953,0.2720796374224197,4.457067564707852,0.0064092945733832925,1.7076857180734533
"frozenset({'6_or_more', '_Program Manager', 'T&O.SSC-GTI', 'NL-NYM01-s1'})",0.05954209971381232,0.0595420997138123,0.00195812622382889,0.20659630876100105,4.565670881373752,0.001472442538931505,1.6601040600234742
"frozenset({'T&O.TO-FO', '_PMO+RM', '6_or_more', 'NL-NYM01-s1'})",0.0663880102425064,0.06638801024250639,0.0034643771652357277,0.24996848746336964,4.8669631758768785,0.002648460042751753,inf
"frozenset({'_PM+RM', 'CN-BJS01'})",0.0850655219159512,0.0850655219159512,0.0010543756589847869,0.41488691819279006,4.877262947998111,0.0008381938229372638,2.8574205822205236
"frozenset({'_PMO+RM', '6_or_more', 'T&O.TO-PT', 'MY-KUL01'})",0.04147838529899081,0.04147838529899081,0.0012803133001958126,0.28147679536721826,7.1647875461128505,0.0010790317549416158,inf
"frozenset({'HPMS.MICR', 'CN-BJS01'})",0.051476125922578705,0.051476125922578705,0.0012803133001958126,0.5062962962962962,9.835555555555555,0.001150141365020007,inf
"frozenset({'The Support IT.A Support PMO', '6_or_more', '_Core Team Support User', 'NXP-REMOTE'})",0.0250225937641211,0.025022593764121095,0.011974694984184365,0.6517723808081841,26.047013378479097,0.011514955501844176,inf
"frozenset({'6_or_more', '_Program Manager', 'RU-MOW02', 'T&O.TO-PT'})",0.07878320028116685,0.07878320028116682,0.008660942913089319,0.41548329744299495,7.43217995442497,0.006977798048677126,inf
"frozenset({'6_or_more', 'SG-SGP01-s4', '_Program Manager', 'T&O.SSC-GTI'})",0.04919164532811166,0.049191645328111655,0.00195812622382889,0.4410503543790962,43.9332751197079,0.0017109687610572884,inf
"frozenset({'_PMO+RM', 'US-AUS01', '6_or_more', 'T&O.SSC-GTI'})",0.06682733343375007,0.06682733343375004,0.0015815634884771802,0.16183019248143635,2.598409870405844,0.0009514093746617376,1.2648889920210005
"frozenset({'T&O.TO-FO', 'US-AUS02', '6_or_more', '_PMO+RM'})",0.04931716623989557,0.049317166239895564,0.0032384395240247017,0.44670058839124044,34.46843744568259,0.0028236627704627767,inf
"frozenset({'US-AUS01', '6_or_more', '_PM+RM', 'T&O.TO-PT'})",0.051287844554902845,0.05128784455490285,0.0017321885826178643,0.16378300795209152,3.1414707058413547,0.001177993621563832,1.1954660605687508
"frozenset({'_PMO+RM', '6_or_more', 'T&O.TO-PT', 'NL-NYM01-s1'})",0.09271915951197468,0.09271915951197468,0.005497815936134959,0.23621873470143973,2.6227506166639496,0.0033866299208593206,1.7689141164763538
"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', '6_or_more', 'US-AUS01'})",0.0356510769694231,0.03565107696942311,0.0022593764121102574,0.15535241142974954,4.4240403194638915,0.0017208460411203554,1.1833718275584726
"frozenset({'_Program Manager', '6_or_more', 'MX-GDL01', 'T&O.TO-PT'})",0.08220992117286739,0.08220992117286739,0.0102425064015665,0.39178532977743585,6.255871552174463,0.00788307154008309,inf
"frozenset({'6_or_more', '_PM+RM', 'IN-NDA02', 'T&O.TO-PT'})",0.04513731987749159,0.045137319877491595,0.0017321885826178638,0.1927031819392202,8.458754489166582,0.0013149189939574734,1.239653070355844
"frozenset({'HPMS.MICR', '6_or_more', 'RO-BUH03', '_Program Manager'})",0.06973941858713661,0.06973941858713661,0.004820003012501884,0.4024425938386478,10.148567259486216,0.003939345913194525,inf
"frozenset({'HPMS.MICR', '_PMO+RM', 'US-AUS01', '6_or_more'})",0.061696038560024105,0.061696038560024105,0.012200632625395391,0.3009819436571377,5.3194575442462995,0.0091925072421539,1.8231113793245644
"frozenset({'HPMS.MICR', '6_or_more', 'US-AUS01', '_Program Manager'})",0.04287794346538134,0.04287794346538134,0.004970628106642567,0.23579382866457252,5.610930956578774,0.0038991268501440183,1.3991277146304855
"frozenset({'_PMO+RM', '6_or_more', 'HPMS.OPS', 'TW-KHH01-s1'})",0.04515614801425918,0.045156148014259184,0.0010543756589847869,0.4956885834736157,161.07976348539526,0.0009297339040615485,inf
"frozenset({'HPMS.RPS', '_PMO+RM', '6_or_more', 'US-CHD01'})",0.039717954511221565,0.039717954511221565,0.007154691971682482,0.31365420388936305,7.815794007950797,0.006169237956588982,1.7499423811583434
"frozenset({'HPMS.RPS', '6_or_more', '_Program Manager', 'US-CHD01'})",0.03626299141436964,0.03626299141436964,0.006175628859768037,0.26433175032909295,7.852718121162203,0.005266081531623295,1.4284357036749464
"frozenset({'6_or_more', '_Program Manager', 'T&O.TO-PT', 'IN-NDA02'})",0.04910378068986293,0.04910378068986293,0.001205000753125471,0.2328192910070063,4.465408295871176,0.0008790396397497273,1.6606108979571157
"frozenset({'6_or_more', 'HPMS.SEN', '_Program Manager', 'US-CHD01'})",0.05268112667570417,0.05268112667570416,0.0027865642416026516,0.2987809679329918,11.595484287819247,0.002387626680548043,1.8258466055333873
"frozenset({'_PMO+RM', 'HPMS.SIP', '6_or_more', 'NL-NYM01-s1'})",0.04158194005121253,0.041581940051212525,0.00436812773007983,0.1824016363937785,4.2854597126873575,0.003332086745624709,1.2211431182072805
"frozenset({'6_or_more', 'HPMS.SIP', '_Program Manager', 'NL-NYM01-s1'})",0.033288145805091124,0.03328814580509113,0.0014309383943364967,0.13403347616236297,3.6359553395075332,0.0009987037597806768,1.194523710733035
"frozenset({'HPMS.SIP', '6_or_more', '_PM+RM', 'US-CHD01'})",0.037311091027765225,0.037311091027765225,0.0017321885826178638,0.22460185292439747,7.099011757101098,0.0014373354421602777,1.6248204880880506
"frozenset({'HPMS.STI', '6_or_more', '_PM+RM', 'IN-BLR01-s1'})",0.08549229301601646,0.08549229301601646,0.022970326856454285,0.40677121081962103,5.061726772439099,0.018218708067762737,2.103310479198864
"frozenset({'6_or_more', 'HPMS.STI', '_Program Manager', 'IN-BLR01-s1'})",0.0639152482803635,0.0639152482803635,0.00873625546015966,0.16804185294518406,2.638601646485743,0.005381449599661459,1.1317195750013187
"frozenset({'_Program Manager', '6_or_more', 'T&O.TO-PT', 'IN-BLR01-s1'})",0.10630366018978761,0.10630366018978761,0.005573128483205302,0.266664208777542,2.471943112891655,0.0033109784729991425,1.8533542526066
"frozenset({'_PMO+RM', 'HPMS.SIP', '6_or_more', 'IN-BLR01-s1'})",0.06793944871215545,0.06793944871215543,0.001732188582617864,0.3042113655588264,10.052314894381096,0.0012926816192304254,inf
"frozenset({'CN-SHA01-s1', 'HPMS.SIP', '_Program Manager'})",0.02336571772857358,0.023365717728573578,0.0015815634884771804,0.09781240345999384,5.315733357834521,0.0011576794261027369,1.0845951369101992
"frozenset({'CN-TNJ03', '_PMO+RM', '6_or_more', 'T&O.TO-PT'})",0.07370587939950796,0.07370587939950797,0.002635939147461967,0.3388602596676166,5.972770978622198,0.0020495821705869386,inf
"frozenset({'HPMS.MICR', '6_or_more', 'CN-SZH02', '_Program Manager'})",0.08221978353022186,0.08221978353022184,0.001205000753125471,0.44069495520800367,10.763510932206726,0.0009893002250735557,inf
"frozenset({'4_to_6', '_PMO+RM', 'RO-BUH03', 'HPMS.MICR'})",0.03088755836722398,0.03088755836722398,0.0014309383943364967,0.2588485786636463,7.818065702918457,0.0012281239965558832,inf
"frozenset({'4_to_6', 'US-AUS01', 'HPMS.MICR', '_PM+RM'})",0.04029221268263292,0.04029221268263292,0.0011296882060551287,0.09289551577943168,2.315193876277827,0.0006394514339494592,1.0636762570099674
"frozenset({'4_to_6', '_PMO+RM', 'US-AUS01', 'HPMS.MICR'})",0.10249410051714615,0.10249410051714614,0.028317517698448574,0.4791697221960354,6.141131287179486,0.02180701704512347,3.3190101007685846
"frozenset({'4_to_6', 'US-AUS01', '_Program Manager', 'HPMS.MICR'})",0.04302229251393282,0.043022292513932824,0.00195812622382889,0.14334302194353615,3.244825408584914,0.001347273857089842,1.1431829595152267
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.OPS', 'TW-KHH01-s1'})",0.04216749510468444,0.04216749510468445,0.0011296882060551285,0.5534896065237204,182.58956125572027,0.0010332305184908694,inf
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.RPS', 'US-CHD01'})",0.09293568308480192,0.09293568308480193,0.024100015062509413,0.47682168813909825,7.397407699795128,0.019020994477586577,2.2296375187580737
"frozenset({'4_to_6', 'RO-BUH03', 'HPMS.MICR', '_PM+RM'})",0.02297974092483808,0.02297974092483808,0.0011296882060551287,0.3314124383472636,21.247737847947388,0.0010627007072573048,inf
"frozenset({'4_to_6', '_Program Manager', 'HPMS.RPS', 'US-CHD01'})",0.04024200431791937,0.04024200431791937,0.0029371893357433352,0.1365158495636727,3.4037181875103895,0.002068092676488736,1.1227006990397455
"frozenset({'4_to_6', 'HPMS.SEN', '_Program Manager', 'US-CHD01'})",0.06436084751719635,0.06436084751719637,0.005045940653712909,0.33927828350160727,10.576534044886845,0.004077209998236166,1.771548281152348
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.SIP', 'IN-BLR01-s1'})",0.08081789426118391,0.08081789426118391,0.0029371893357433352,0.35622790751658434,8.72924420163502,0.002154039807451261,inf
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.SIP', 'NL-NYM01-s1'})",0.0514761259225787,0.051476125922578705,0.009489380930863081,0.22908255266293878,4.472696463052318,0.007360754995862744,1.2517701130974601
"frozenset({'4_to_6', 'HPMS.SIP', '_Program Manager', 'NL-NYM01-s1'})",0.04155369784606115,0.04155369784606115,0.005045940653712909,0.22677517837760275,5.38748053087739,0.004077976188166885,1.3310677830461892
"frozenset({'4_to_6', 'HPMS.SIP', '_PM+RM', 'US-CHD01'})",0.04532560124516744,0.04532560124516744,0.003840939900587439,0.29584506424021384,7.230767259083824,0.0032707972231469443,1.6542029721339302
"frozenset({'4_to_6', 'HPMS.STI', '_PM+RM', 'IN-BLR01-s1'})",0.09301727167746145,0.09301727167746145,0.019882512426570267,0.3490262091083525,3.866135308713364,0.014498131358709967,2.365116495770212
"frozenset({'4_to_6', 'HPMS.SEN', '_PMO+RM', 'US-CHD01'})",0.03938846211778882,0.039388462117788826,0.0012803133001958126,0.08088196461143463,2.058143522721504,0.0006580375662478726,1.0478510676274668
"frozenset({'4_to_6', 'HPMS.STI', '_Program Manager', 'IN-BLR01-s1'})",0.08965958728724206,0.08965958728724205,0.009112818195511373,0.19787979921873058,2.265059762104793,0.00503945190888323,1.1745840165576793
"frozenset({'4_to_6', 'HPMS.Kechichian, Kevork - NXF53803', '_Program Manager', 'US-AUS01'})",0.029597830998644374,0.029597830998644374,0.001205000753125471,0.12389919105495942,5.289656096913735,0.0009256926184923646,1.1199921968820403
"frozenset({'4_to_6', 'HPMS.Kechichian, Kevork - NXF53803', '_PM+RM', 'US-AUS01'})",0.028938846211778883,0.028938846211778883,0.0011296882060551287,0.12798697579585938,5.775653099852455,0.0008875684066281303,1.126560408013372
"frozenset({'4_to_6', 'HPMS.AAA', '_PMO+RM', 'NL-HTC01-s1'})",0.12334940001004167,0.12334940001004167,0.004443440277150173,0.30530132082911793,2.351336107531567,0.0025293418507713774,inf
"frozenset({'4_to_6', 'HPMS.AAA', '_PMO+RM', 'NL-NYM01-s1'})",0.0919792137370086,0.09197921373700858,0.009865943666214792,0.2136647925688775,2.426006510956207,0.005758754229963976,1.28798069501458
"frozenset({'4_to_6', 'HPMS.AAA', '_PM+RM', 'US-CHD01'})",0.03581111613194758,0.03581111613194758,0.0011296882060551287,0.2997526171791805,8.359760126920438,0.000994544780631759,1.6857246396004113
"frozenset({'4_to_6', 'HPMS.AAA', '_PMO+RM', 'US-CHD01'})",0.07510167193854494,0.07510167193854496,0.008962193101370686,0.19405788937821813,2.6476890597315625,0.005540234403865059,1.1912616768105104
"frozenset({'4_to_6', 'HPMS.AMP', '_PM+RM', 'IN-NDA02'})",0.027589496410101926,0.02758949641010192,0.0018075011296882066,0.3342586521229585,33.09775470694617,0.001651312768746436,3.0891065971618996
"frozenset({'4_to_6', 'HPMS.CBS', 'NL-HTC01-s1', '_PM+RM'})",0.041321484159260936,0.04132148415926093,0.0037656273535170964,0.25601505132779495,9.365189711061534,0.0030967043128062653,1.4286373695813144
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', 'US-AUS01'})",0.04339885524928453,0.04339885524928453,0.0033137520710950436,0.17610758677103602,3.9526552232008187,0.0023981144546977957,1.222844092734396
"frozenset({'4_to_6', 'HPMS.CBS', '_Program Manager', 'NL-HTC01-s1'})",0.026105211628257265,0.026105211628257265,0.00195812622382889,0.1543069597637284,5.797699421987404,0.0016110648731322201,1.1839032037090147
"frozenset({'4_to_6', '_PMO+RM', 'US-AUS01', 'HPMS.DN'})",0.08175804589044534,0.08175804589044533,0.00783250489531556,0.45179412828287524,8.634303547221611,0.006360782130613851,inf
"frozenset({'4_to_6', 'HPMS.IDA', '_PM+RM', 'IN-BLR01-s1'})",0.052332806145503834,0.052332806145503834,0.001205000753125471,0.1800189162560768,3.360506874864542,0.0008206617335416903,1.2775188676119917
"frozenset({'4_to_6', '_PM+RM', 'HPMS.IDA', 'NL-HTC01-s1'})",0.0388989305618316,0.0388989305618316,0.0013556258472661542,0.1684176964447461,5.223837027819357,0.0010582354412020914,1.2069912213972531
"frozenset({'4_to_6', '_Program Manager', 'NL-HTC01-s1', 'HPMS.IDA'})",0.020748606717879196,0.0207486067178792,0.0011296882060551287,0.06319118671254934,3.0619769955075453,0.0007594554001002034,1.0457379944684884
"frozenset({'4_to_6', '_PMO+RM', 'NL-NYM01-s1', 'HPMS.IDA'})",0.04121479138424462,0.041214791384244616,0.0033890646181653867,0.27486863084446117,6.372994187124491,0.0026430617360282856,inf
"frozenset({'4_to_6', '_Program Manager', 'HPMS.IDA', 'NL-NYM01-s1'})",0.03765627353517096,0.03765627353517097,0.0036150022593764122,0.16355407927960322,4.758154874659244,0.0027676822210274763,1.1694811907236289
"frozenset({'4_to_6', 'HPMS.CBS', 'NL-NYM01-s1', '_PM+RM'})",0.04140307275192047,0.04140307275192046,0.0012803133001958126,0.24174576523431415,11.29391490525919,0.0010333099262073166,1.4018029702791566
"frozenset({'HPMS.MICR', '6_or_more', '_Program Manager', 'CN-TNJ03'})",0.06946327258121203,0.06946327258121203,0.010393131495707185,0.4456962562126932,9.838984024595904,0.008792136749949404,inf
"frozenset({'4_to_6', 'HPMS.STI', '_PM+RM', 'US-SJO01-s1'})",0.06991514786363408,0.06991514786363409,0.0011296882060551285,0.31032202624890215,4.851274082958882,0.0008861929515396712,2.0515958682465434
"frozenset({'4_to_6', '_PM+RM', 'IN-NDA02', 'T&O.TO-PT'})",0.0499259426620475,0.049925942662047494,0.0023346889591806,0.23638429610341852,9.070178404366523,0.0018302769643591622,1.3596728357370191
"frozenset({'4_to_6', '_Resource Manager', 'T&O.TO-PT', 'US-AUS01'})",0.04163528643872069,0.04163528643872069,0.0017321885826178638,0.24137509308557917,6.890558833241122,0.001441032627624857,inf
"frozenset({'4_to_6', 'US-CHD01', '_PM+RM', 'T&O.TO-PT'})",0.05465431540894714,0.05465431540894713,0.002635939147461967,0.20759855848935316,3.713414838605106,0.0018801206207750415,1.3328451288323246
"frozenset({'<No Rights>', 'AT-GRK01-s1', 'HPMS.STI', '6_or_more'})",0.06657001556459306,0.06657001556459305,0.0036903148064467545,0.23820866306409774,3.622260724169037,0.0026298313706052436,2.694240830273227
"frozenset({'<No Rights>', 'HPMS.STI', '6_or_more', 'GB-TON01'})",0.058867514470767976,0.05886751447076797,0.001205000753125471,0.48787014468213297,48.4837180757923,0.0010481251373044497,inf
"frozenset({'<No Rights>', '6_or_more', 'T&O.TO-PT', 'MY-KUL01'})",0.05113183999311428,0.051131839993114284,0.0030878144298840185,0.47715667250806754,43.76884236131702,0.0027400078215628365,inf
"frozenset({'HPMS.AAA', '_PMO+RM', '6_or_more', 'AT-GRK01-s1'})",0.09411244163277602,0.09411244163277603,0.005949691218557012,0.24119094462832896,2.5739190448711478,0.0036024487502030857,2.2876868859838586
"frozenset({'4_to_6', 'US-AUS01', '_Resource', 'T&O.TO-PT'})",0.04181101571521815,0.04181101571521816,0.0010543756589847869,0.17454683054231968,4.36655889952552,0.0008104379900491242,1.2609658083383202
"frozenset({'AT-GRK01-s1', 'HPMS.STI', '6_or_more', '_PM+RM'})",0.09683310739569212,0.09683310739569213,0.005422503389064619,0.3178113152251205,3.0645445384049697,0.0035844359605240192,4.331141698959799
"frozenset({'6_or_more', 'HPMS.STI', '_Program Manager', 'AT-GRK01-s1'})",0.09033740021087512,0.09033740021087512,0.01107094441934026,0.27017192454463324,2.8821862652017822,0.007122354597154331,2.7931976176044473
"frozenset({'_PMO+RM', 'HPMS.SIP', '6_or_more', 'BE-LEU01-s1'})",0.01688883868052417,0.016888838680524175,0.00195812622382889,0.31468163846252906,18.120263942198985,0.0018427694997502177,inf
"frozenset({'HPMS.RPS', '6_or_more', '_Program Manager', 'CN-CDU01'})",0.060356730431289855,0.06035673043128984,0.006853441783401114,0.4792216174192565,16.961850071966172,0.00592609483748277,inf
"frozenset({'6_or_more', 'HPMS.SIP', 'CN-SHA01-s1', '_PM+RM'})",0.0306019982929156,0.030601998292915596,0.0027112516945323084,0.3623049071789644,20.13953287102363,0.0024853840077381536,3.138819452459827
"frozenset({'_Program Manager', '6_or_more', 'CN-SHA01-s1', 'HPMS.STI'})",0.08802781543405132,0.08802781543405129,0.007681879801174878,0.39757278451807077,6.344504866237963,0.0060772313551305706,3.7094870850762423
