,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1309,frozenset({'T&O.TO-PT'}),"frozenset({'_Program Manager', 'IN-BLR01-s1'})",0.16704322940201838,0.034041271275794545,0.01174875734297334,0.0703336339044184,2.0661282986346627,0.006062393456114452,1.0390380505869483
1310,"frozenset({'_Resource Manager', 'T&O.TO-PT'})",frozenset({'IN-BLR01-s1'}),0.006552191595119747,0.08834161771351107,0.0012803133001958126,0.19540229885057472,2.2118940529735136,0.0007014820951140637,1.1330611322703505
1311,"frozenset({'_Resource Manager', 'IN-BLR01-s1'})",frozenset({'T&O.TO-PT'}),0.00195812622382889,0.16704322940201838,0.0012803133001958126,0.6538461538461537,3.9142331969203017,0.0009532215721906553,2.4063195595052798
1312,"frozenset({'T&O.TO-PT', 'IN-BLR01-s1'})",frozenset({'_Resource Manager'}),0.013029070643169152,0.01453532158457599,0.0012803133001958126,0.09826589595375722,6.760489981730509,0.0010909315684491906,1.0928550600376177
1313,frozenset({'_Resource Manager'}),"frozenset({'T&O.TO-PT', 'IN-BLR01-s1'})",0.01453532158457599,0.013029070643169152,0.0012803133001958126,0.08808290155440414,6.76048998173051,0.0010909315684491906,1.0823033486697065
1314,frozenset({'T&O.TO-PT'}),"frozenset({'_Resource Manager', 'IN-BLR01-s1'})",0.16704322940201838,0.00195812622382889,0.0012803133001958126,0.007664562669071235,3.9142331969203017,0.0009532215721906553,1.0057505116017935
1315,frozenset({'IN-BLR01-s1'}),"frozenset({'_Resource Manager', 'T&O.TO-PT'})",0.08834161771351107,0.006552191595119747,0.0012803133001958126,0.014492753623188406,2.211894052973513,0.0007014820951140637,1.0080573349990696
1316,"frozenset({'_PM+RM', 'T&O.TO-PT'})",frozenset({'IN-NDA02'}),0.014685946678716675,0.014460009037505649,0.004066877541798464,0.27692307692307694,19.150961538461537,0.0038545186200998945,1.3629808385651518
1317,"frozenset({'_PM+RM', 'IN-NDA02'})",frozenset({'T&O.TO-PT'}),0.008886880554300347,0.16704322940201838,0.004066877541798464,0.4576271186440678,2.7395729852822055,0.002582384314698135,1.5357640457900288
1318,"frozenset({'T&O.TO-PT', 'IN-NDA02'})",frozenset({'_PM+RM'}),0.0063262539539087215,0.16885073053170657,0.004066877541798464,0.6428571428571428,3.8072511787944436,0.002998684940151879,2.327217954511221
1319,frozenset({'_PM+RM'}),"frozenset({'T&O.TO-PT', 'IN-NDA02'})",0.16885073053170657,0.0063262539539087215,0.004066877541798464,0.024085637823371992,3.807251178794444,0.002998684940151879,1.0181976867620368
1320,frozenset({'T&O.TO-PT'}),"frozenset({'_PM+RM', 'IN-NDA02'})",0.16704322940201838,0.008886880554300347,0.004066877541798464,0.024346257889990983,2.7395729852822055,0.002582384314698135,1.0158451473801118
1321,frozenset({'IN-NDA02'}),"frozenset({'_PM+RM', 'T&O.TO-PT'})",0.014460009037505649,0.014685946678716675,0.004066877541798464,0.28125,19.150961538461537,0.0038545186200998945,1.3708717263600463
1322,"frozenset({'_Program Manager', 'IN-NDA02'})",frozenset({'T&O.TO-PT'}),0.002635939147461967,0.16704322940201838,0.0022593764121102574,0.8571428571428571,5.131263686719052,0.0018190606244110072,5.8306973941858695
1323,frozenset({'T&O.TO-PT'}),"frozenset({'_Program Manager', 'IN-NDA02'})",0.16704322940201838,0.002635939147461967,0.0022593764121102574,0.013525698827772766,5.131263686719051,0.0018190606244110072,1.0110390708276642
1324,"frozenset({'_Program Manager', 'MX-GDL01'})",frozenset({'T&O.TO-PT'}),0.02861876788672993,0.16704322940201838,0.02861876788672993,1.0,5.986474301172227,0.023838196477423784,inf
1325,"frozenset({'MX-GDL01', 'T&O.TO-PT'})",frozenset({'_Program Manager'}),0.029221268263292664,0.3487724054827534,0.02861876788672993,0.9793814432989691,2.8080817974786685,0.018427195863284507,31.58453833408657
1326,"frozenset({'_Program Manager', 'T&O.TO-PT'})",frozenset({'MX-GDL01'}),0.07945473715921073,0.029296580810363005,0.02861876788672993,0.36018957345971564,12.294594232385872,0.02629101575877896,1.517173492214914
1327,frozenset({'MX-GDL01'}),"frozenset({'_Program Manager', 'T&O.TO-PT'})",0.029296580810363005,0.07945473715921073,0.02861876788672993,0.9768637532133676,12.294594232385872,0.02629101575877896,39.78801191611855
1328,frozenset({'_Program Manager'}),"frozenset({'MX-GDL01', 'T&O.TO-PT'})",0.3487724054827534,0.029221268263292664,0.02861876788672993,0.08205571150939323,2.808081797478668,0.018427195863284507,1.0575573527811555
1329,frozenset({'T&O.TO-PT'}),"frozenset({'_Program Manager', 'MX-GDL01'})",0.16704322940201838,0.02861876788672993,0.02861876788672993,0.17132551848512173,5.986474301172227,0.023838196477423784,1.1722108666089406
1330,"frozenset({'_PMO+RM', 'T&O.TO-PT'})",frozenset({'MY-KUL01'}),0.05603253502033439,0.007380629612893508,0.001732188582617864,0.030913978494623653,4.1885286372613555,0.0013186331953612914,1.0242840659750447
1331,"frozenset({'_PMO+RM', 'MY-KUL01'})",frozenset({'T&O.TO-PT'}),0.001732188582617864,0.16704322940201838,0.001732188582617864,1.0,5.986474301172227,0.001442838207844071,inf
1332,frozenset({'T&O.TO-PT'}),"frozenset({'_PMO+RM', 'MY-KUL01'})",0.16704322940201838,0.001732188582617864,0.001732188582617864,0.010369702434625788,5.986474301172227,0.001442838207844071,1.0087280208308673
1333,frozenset({'MY-KUL01'}),"frozenset({'_PMO+RM', 'T&O.TO-PT'})",0.007380629612893508,0.05603253502033439,0.001732188582617864,0.2346938775510204,4.1885286372613555,0.0013186331953612914,1.233450820906763
1334,"frozenset({'_PMO+RM', 'NL-HTC01-s1'})",frozenset({'T&O.SSC-GTI'}),0.037204398252748905,0.030501581563488478,0.006401566500979063,0.17206477732793524,5.64117558854401,0.005266773513152334,1.1709834198230726
1335,"frozenset({'T&O.SSC-GTI', 'NL-HTC01-s1'})",frozenset({'_PMO+RM'}),0.007531254707034192,0.37776773610483505,0.006401566500979063,0.85,2.2500598086124404,0.0035565014602738734,4.148215092634432
1336,"frozenset({'_PMO+RM', 'T&O.SSC-GTI'})",frozenset({'NL-HTC01-s1'}),0.013556258472661545,0.06973941858713661,0.006401566500979063,0.4722222222222222,6.771238300935925,0.005456160916878702,1.7625989963612148
1337,frozenset({'NL-HTC01-s1'}),"frozenset({'_PMO+RM', 'T&O.SSC-GTI'})",0.06973941858713661,0.013556258472661545,0.006401566500979063,0.091792656587473,6.771238300935925,0.005456160916878702,1.0861437629658923
1338,frozenset({'_PMO+RM'}),"frozenset({'T&O.SSC-GTI', 'NL-HTC01-s1'})",0.37776773610483505,0.007531254707034192,0.006401566500979063,0.016945773524720893,2.25005980861244,0.0035565014602738734,1.0095768051895186
1339,frozenset({'T&O.SSC-GTI'}),"frozenset({'_PMO+RM', 'NL-HTC01-s1'})",0.030501581563488478,0.037204398252748905,0.006401566500979063,0.20987654320987653,5.64117558854401,0.005266773513152334,1.2185381834613647
1340,"frozenset({'_PMO+RM', 'NL-HTC01-s1'})",frozenset({'T&O.TO-PT'}),0.037204398252748905,0.16704322940201838,0.02349751468594668,0.6315789473684211,3.78093113758246,0.017282771853848692,2.260882663051665
1341,"frozenset({'_PMO+RM', 'T&O.TO-PT'})",frozenset({'NL-HTC01-s1'}),0.05603253502033439,0.06973941858713661,0.02349751468594668,0.41935483870967744,6.01316797881976,0.01958983827166519,1.6021154457665983
1342,frozenset({'NL-HTC01-s1'}),"frozenset({'_PMO+RM', 'T&O.TO-PT'})",0.06973941858713661,0.05603253502033439,0.02349751468594668,0.3369330453563715,6.013167978819759,0.01958983827166519,1.4236382289432743
1343,frozenset({'T&O.TO-PT'}),"frozenset({'_PMO+RM', 'NL-HTC01-s1'})",0.16704322940201838,0.037204398252748905,0.02349751468594668,0.1406672678088368,3.7809311375824595,0.017282771853848692,1.120399079053202
1344,"frozenset({'_Program Manager', 'NL-HTC01-s1'})",frozenset({'T&O.TO-PT'}),0.02161470100918813,0.16704322940201838,0.015589697243560777,0.7212543554006969,4.317770663214812,0.011979107784426925,2.98823241452026
1345,"frozenset({'_Program Manager', 'T&O.TO-PT'})",frozenset({'NL-HTC01-s1'}),0.07945473715921073,0.06973941858713661,0.015589697243560777,0.1962085308056872,2.8134523456132987,0.010048570070083663,1.1573406997530318
1346,frozenset({'NL-HTC01-s1'}),"frozenset({'_Program Manager', 'T&O.TO-PT'})",0.06973941858713661,0.07945473715921073,0.015589697243560777,0.22354211663066956,2.8134523456132987,0.010048570070083663,1.1855701159813226
1347,frozenset({'T&O.TO-PT'}),"frozenset({'_Program Manager', 'NL-HTC01-s1'})",0.16704322940201838,0.02161470100918813,0.015589697243560777,0.0933273219116321,4.317770663214812,0.011979107784426925,1.079094278051527
1348,"frozenset({'_Program Manager', 'T&O.SSC-GTI'})",frozenset({'NL-NYM01-s1'}),0.015589697243560777,0.10460912788070492,0.009489380930863081,0.6086956521739131,5.818762325100949,0.00785855629828996,2.288221117638199
1349,"frozenset({'_Program Manager', 'NL-NYM01-s1'})",frozenset({'T&O.SSC-GTI'}),0.031631269769543606,0.030501581563488478,0.009489380930863081,0.3,9.835555555555555,0.00852457717603064,1.384997740623588
1350,"frozenset({'NL-NYM01-s1', 'T&O.SSC-GTI'})",frozenset({'_Program Manager'}),0.009941256213285133,0.3487724054827534,0.009489380930863081,0.9545454545454545,2.736872067686147,0.006022145087835258,14.3270070793794
1351,frozenset({'_Program Manager'}),"frozenset({'NL-NYM01-s1', 'T&O.SSC-GTI'})",0.3487724054827534,0.009941256213285133,0.009489380930863081,0.027207946447851437,2.736872067686147,0.006022145087835258,1.0177496209714265
1352,frozenset({'T&O.SSC-GTI'}),"frozenset({'_Program Manager', 'NL-NYM01-s1'})",0.030501581563488478,0.031631269769543606,0.009489380930863081,0.3111111111111111,9.835555555555556,0.00852457717603064,1.4056965438829208
1353,frozenset({'NL-NYM01-s1'}),"frozenset({'_Program Manager', 'T&O.SSC-GTI'})",0.10460912788070492,0.015589697243560777,0.009489380930863081,0.09071274298056156,5.818762325100949,0.00785855629828996,1.0826175063568442
1354,"frozenset({'T&O.TO-FO', '_PMO+RM'})",frozenset({'NL-NYM01-s1'}),0.02033438770899232,0.10460912788070492,0.008133755083596927,0.4,3.823758099352052,0.006006592519371115,1.4923181201988254
1355,"frozenset({'T&O.TO-FO', 'NL-NYM01-s1'})",frozenset({'_PMO+RM'}),0.008435005271878295,0.37776773610483505,0.008133755083596927,0.9642857142857143,2.5525888585099112,0.004947282238007115,17.422503389064627
1356,"frozenset({'_PMO+RM', 'NL-NYM01-s1'})",frozenset({'T&O.TO-FO'}),0.06137972586232866,0.02071095044434403,0.008133755083596927,0.1325153374233129,6.398322364751813,0.006862522622974817,1.1288834163901833
1357,frozenset({'T&O.TO-FO'}),"frozenset({'_PMO+RM', 'NL-NYM01-s1'})",0.02071095044434403,0.06137972586232866,0.008133755083596927,0.3927272727272727,6.398322364751812,0.006862522622974817,1.5456321879512551
1358,frozenset({'_PMO+RM'}),"frozenset({'T&O.TO-FO', 'NL-NYM01-s1'})",0.37776773610483505,0.008435005271878295,0.008133755083596927,0.0215311004784689,2.5525888585099112,0.004947282238007115,1.0133842733407208
1359,frozenset({'NL-NYM01-s1'}),"frozenset({'T&O.TO-FO', '_PMO+RM'})",0.10460912788070492,0.02033438770899232,0.008133755083596927,0.07775377969762419,3.8237580993520517,0.006006592519371115,1.0622603711726852
1360,"frozenset({'_PMO+RM', 'T&O.TO-PT'})",frozenset({'NL-NYM01-s1'}),0.05603253502033439,0.10460912788070492,0.012275945172465733,0.21908602150537634,2.0943298729650017,0.006414430551043495,1.1465934747964812
1361,"frozenset({'NL-NYM01-s1', 'T&O.TO-PT'})",frozenset({'_PMO+RM'}),0.014836571772857358,0.37776773610483505,0.012275945172465733,0.8274111675126904,2.190264250844,0.00667116704227651,3.605286940804339
1362,frozenset({'_PMO+RM'}),"frozenset({'NL-NYM01-s1', 'T&O.TO-PT'})",0.37776773610483505,0.014836571772857358,0.012275945172465733,0.032496012759170655,2.190264250844,0.00667116704227651,1.0182525769600963
1363,frozenset({'NL-NYM01-s1'}),"frozenset({'_PMO+RM', 'T&O.TO-PT'})",0.10460912788070492,0.05603253502033439,0.012275945172465733,0.11735061195104392,2.0943298729650017,0.006414430551043495,1.0694704803073047
1364,"frozenset({'The Support IT.A Support PMO', '_Core Team Support User'})",frozenset({'NXP-REMOTE'}),0.03758096098810062,0.03825877391173369,0.03758096098810062,1.0,26.137795275590552,0.036143159498271196,inf
1365,"frozenset({'The Support IT.A Support PMO', 'NXP-REMOTE'})",frozenset({'_Core Team Support User'}),0.03825877391173369,0.03758096098810062,0.03758096098810062,0.9822834645669293,26.137795275590555,0.036143159498271196,54.323207979783206
1366,"frozenset({'_Core Team Support User', 'NXP-REMOTE'})",frozenset({'The Support IT.A Support PMO'}),0.03758096098810062,0.03825877391173369,0.03758096098810062,1.0,26.137795275590552,0.036143159498271196,inf
1367,frozenset({'The Support IT.A Support PMO'}),"frozenset({'_Core Team Support User', 'NXP-REMOTE'})",0.03825877391173369,0.03758096098810062,0.03758096098810062,0.9822834645669293,26.137795275590555,0.036143159498271196,54.323207979783206
1368,frozenset({'_Core Team Support User'}),"frozenset({'The Support IT.A Support PMO', 'NXP-REMOTE'})",0.03758096098810062,0.03825877391173369,0.03758096098810062,1.0,26.137795275590552,0.036143159498271196,inf
1369,frozenset({'NXP-REMOTE'}),"frozenset({'The Support IT.A Support PMO', '_Core Team Support User'})",0.03825877391173369,0.03758096098810062,0.03758096098810062,0.9822834645669293,26.137795275590555,0.036143159498271196,54.323207979783206
1370,"frozenset({'RU-MOW02', '_PM+RM'})",frozenset({'T&O.TO-PT'}),0.001882813676758548,0.16704322940201838,0.001882813676758548,1.0,5.986474301172227,0.0015683023998305122,inf
1371,"frozenset({'_PM+RM', 'T&O.TO-PT'})",frozenset({'RU-MOW02'}),0.014685946678716675,0.017397198373248983,0.001882813676758548,0.1282051282051282,7.369297369297369,0.001627319349089957,1.127103213630685
1372,frozenset({'RU-MOW02'}),"frozenset({'_PM+RM', 'T&O.TO-PT'})",0.017397198373248983,0.014685946678716675,0.001882813676758548,0.10822510822510822,7.369297369297369,0.001627319349089957,1.1048910015398856
1373,frozenset({'T&O.TO-PT'}),"frozenset({'RU-MOW02', '_PM+RM'})",0.16704322940201838,0.001882813676758548,0.001882813676758548,0.01127141568981064,5.986474301172228,0.0015683023998305122,1.0094956312197672
1374,"frozenset({'_Program Manager', 'RU-MOW02'})",frozenset({'T&O.TO-PT'}),0.014761259225787016,0.16704322940201838,0.014761259225787016,1.0,5.986474301172227,0.012295490814671215,inf
1375,"frozenset({'_Program Manager', 'T&O.TO-PT'})",frozenset({'RU-MOW02'}),0.07945473715921073,0.017397198373248983,0.014761259225787016,0.18578199052132702,10.678845325290823,0.01337896940173387,1.206805536340189
1376,"frozenset({'RU-MOW02', 'T&O.TO-PT'})",frozenset({'_Program Manager'}),0.017397198373248983,0.3487724054827534,0.014761259225787016,0.8484848484848485,2.432775171276575,0.008693596500488324,4.298102123813828
1377,frozenset({'_Program Manager'}),"frozenset({'RU-MOW02', 'T&O.TO-PT'})",0.3487724054827534,0.017397198373248983,0.014761259225787016,0.04232347225221335,2.432775171276575,0.008693596500488324,1.026027863434833
1378,frozenset({'RU-MOW02'}),"frozenset({'_Program Manager', 'T&O.TO-PT'})",0.017397198373248983,0.07945473715921073,0.014761259225787016,0.8484848484848485,10.678845325290823,0.01337896940173387,6.07559873474921
1379,frozenset({'T&O.TO-PT'}),"frozenset({'_Program Manager', 'RU-MOW02'})",0.16704322940201838,0.014761259225787016,0.014761259225787016,0.08836789900811542,5.986474301172228,0.012295490814671215,1.0807416058542059
1380,"frozenset({'SG-SGP01-s4', '_Program Manager'})",frozenset({'T&O.SSC-GTI'}),0.0039915649947281215,0.030501581563488478,0.0039915649947281215,1.0,32.785185185185185,0.003869815949475456,inf
1381,"frozenset({'SG-SGP01-s4', 'T&O.SSC-GTI'})",frozenset({'_Program Manager'}),0.0039915649947281215,0.3487724054827534,0.0039915649947281215,1.0,2.8671993090045347,0.0025994172698760405,inf
1382,"frozenset({'_Program Manager', 'T&O.SSC-GTI'})",frozenset({'SG-SGP01-s4'}),0.015589697243560777,0.004066877541798464,0.0039915649947281215,0.25603864734299514,62.95705850778314,0.003928163605124847,1.3386893269405697
1383,frozenset({'SG-SGP01-s4'}),"frozenset({'_Program Manager', 'T&O.SSC-GTI'})",0.004066877541798464,0.015589697243560777,0.0039915649947281215,0.9814814814814814,62.95705850778314,0.003928163605124847,53.158156348847484
1384,frozenset({'_Program Manager'}),"frozenset({'SG-SGP01-s4', 'T&O.SSC-GTI'})",0.3487724054827534,0.0039915649947281215,0.0039915649947281215,0.011444612394731159,2.8671993090045347,0.0025994172698760405,1.0075393321339918
1385,frozenset({'T&O.SSC-GTI'}),"frozenset({'SG-SGP01-s4', '_Program Manager'})",0.030501581563488478,0.0039915649947281215,0.0039915649947281215,0.13086419753086417,32.785185185185185,0.003869815949475456,1.1459756141395885
1386,"frozenset({'_PMO+RM', 'US-AUS01'})",frozenset({'T&O.SSC-GTI'}),0.07237535773459858,0.030501581563488478,0.004669377918361199,0.06451612903225808,2.115173237753883,0.002461815041232684,1.0363603783286848
1387,"frozenset({'_PMO+RM', 'T&O.SSC-GTI'})",frozenset({'US-AUS01'}),0.013556258472661545,0.10265100165687603,0.004669377918361199,0.3444444444444445,3.3554903399364155,0.0032778144074229795,1.368837455099681
1388,"frozenset({'US-AUS01', 'T&O.SSC-GTI'})",frozenset({'_PMO+RM'}),0.005799066124416327,0.37776773610483505,0.004669377918361199,0.8051948051948054,2.1314546697321823,0.0024786778370182038,3.194125621328516
1389,frozenset({'_PMO+RM'}),"frozenset({'US-AUS01', 'T&O.SSC-GTI'})",0.37776773610483505,0.005799066124416327,0.004669377918361199,0.012360446570972888,2.131454669732182,0.0024786778370182038,1.0066434970367235
1390,frozenset({'US-AUS01'}),"frozenset({'_PMO+RM', 'T&O.SSC-GTI'})",0.10265100165687603,0.013556258472661545,0.004669377918361199,0.045487894350697,3.3554903399364155,0.0032778144074229795,1.033453358725413
1391,frozenset({'T&O.SSC-GTI'}),"frozenset({'_PMO+RM', 'US-AUS01'})",0.030501581563488478,0.07237535773459858,0.004669377918361199,0.15308641975308643,2.115173237753883,0.002461815041232684,1.095300233578681
1392,"frozenset({'T&O.TO-FO', 'US-AUS01'})",frozenset({'_PMO+RM'}),0.0024853140533212833,0.37776773610483505,0.0024853140533212833,1.0,2.647129186602871,0.0015464425898885708,inf
1393,frozenset({'_PMO+RM'}),"frozenset({'T&O.TO-FO', 'US-AUS01'})",0.37776773610483505,0.0024853140533212833,0.0024853140533212833,0.006578947368421053,2.647129186602871,0.0015464425898885708,1.0041207434695043
1394,"frozenset({'T&O.TO-FO', 'US-AUS02'})",frozenset({'_PMO+RM'}),0.007907817442385901,0.37776773610483505,0.00783250489531556,0.9904761904761905,2.6219184324447484,0.004845186602575111,65.33438770899255
1395,"frozenset({'T&O.TO-FO', '_PMO+RM'})",frozenset({'US-AUS02'}),0.02033438770899232,0.007907817442385901,0.00783250489531556,0.3851851851851852,48.70941798941799,0.0076717042695101535,1.6136439113888905
1396,"frozenset({'_PMO+RM', 'US-AUS02'})",frozenset({'T&O.TO-FO'}),0.00783250489531556,0.02071095044434403,0.00783250489531556,1.0,48.28363636363636,0.0076702862745735975,inf
1397,frozenset({'T&O.TO-FO'}),"frozenset({'_PMO+RM', 'US-AUS02'})",0.02071095044434403,0.00783250489531556,0.00783250489531556,0.3781818181818182,48.28363636363636,0.0076702862745735975,1.5955910008993464
1398,frozenset({'US-AUS02'}),"frozenset({'T&O.TO-FO', '_PMO+RM'})",0.007907817442385901,0.02033438770899232,0.00783250489531556,0.9904761904761905,48.70941798941799,0.0076717042695101535,102.86488929055618
1399,frozenset({'_PMO+RM'}),"frozenset({'T&O.TO-FO', 'US-AUS02'})",0.37776773610483505,0.007907817442385901,0.00783250489531556,0.020733652312599684,2.6219184324447484,0.004845186602575111,1.013097391634567
1400,"frozenset({'T&O.TO-FO', 'US-CHD01'})",frozenset({'_PMO+RM'}),0.001882813676758548,0.37776773610483505,0.001882813676758548,1.0,2.647129186602871,0.0011715474165822507,inf
1401,frozenset({'_PMO+RM'}),"frozenset({'T&O.TO-FO', 'US-CHD01'})",0.37776773610483505,0.001882813676758548,0.001882813676758548,0.004984051036682616,2.647129186602871,0.0011715474165822507,1.0031167715081906
1402,"frozenset({'_PM+RM', 'T&O.TO-PT'})",frozenset({'US-AUS01'}),0.014685946678716675,0.10265100165687603,0.00391625244765778,0.26666666666666666,2.5977989728539987,0.0024087253108080416,1.2236577250133507
1403,"frozenset({'US-AUS01', '_PM+RM'})",frozenset({'T&O.TO-PT'}),0.00866094291308932,0.16704322940201838,0.00391625244765778,0.45217391304347826,2.706927510095268,0.0024695005737888154,1.5204766447423477
1404,frozenset({'T&O.TO-PT'}),"frozenset({'US-AUS01', '_PM+RM'})",0.16704322940201838,0.00866094291308932,0.00391625244765778,0.023444544634806132,2.706927510095268,0.0024695005737888154,1.0151385173678522
1405,frozenset({'US-AUS01'}),"frozenset({'_PM+RM', 'T&O.TO-PT'})",0.10265100165687603,0.014685946678716675,0.00391625244765778,0.03815113719735877,2.5977989728539987,0.0024087253108080416,1.0243959227131267
1406,"frozenset({'US-AUS01', '_Resource'})",frozenset({'T&O.TO-PT'}),0.002861876788672993,0.16704322940201838,0.0021087513179695737,0.7368421052631579,4.411086327179536,0.0016306941770389593,3.16523572827233
1407,"frozenset({'US-AUS01', 'T&O.TO-PT'})",frozenset({'_Resource'}),0.019731887332429584,0.01852688657930411,0.0021087513179695737,0.10687022900763359,5.768385775460808,0.0017431808793660433,1.0989143406676167
1408,"frozenset({'_Resource', 'T&O.TO-PT'})",frozenset({'US-AUS01'}),0.0039915649947281215,0.10265100165687603,0.0021087513179695737,0.5283018867924528,5.146582870748488,0.0016990131730822088,1.902379876487423
1409,frozenset({'US-AUS01'}),"frozenset({'_Resource', 'T&O.TO-PT'})",0.10265100165687603,0.0039915649947281215,0.0021087513179695737,0.020542920029347028,5.146582870748488,0.0016990131730822088,1.0168984995596895
1410,frozenset({'_Resource'}),"frozenset({'US-AUS01', 'T&O.TO-PT'})",0.01852688657930411,0.019731887332429584,0.0021087513179695737,0.11382113821138212,5.768385775460808,0.0017431808793660433,1.1061741087900105
1411,frozenset({'T&O.TO-PT'}),"frozenset({'US-AUS01', '_Resource'})",0.16704322940201838,0.002861876788672993,0.0021087513179695737,0.012623985572587917,4.411086327179536,0.0016306941770389593,1.0098869211336636
1412,"frozenset({'_Resource Manager', 'T&O.TO-PT'})",frozenset({'US-AUS01'}),0.006552191595119747,0.10265100165687603,0.0031631269769543608,0.48275862068965525,4.702911933614998,0.0024905379466675544,1.73487473013004
1413,"frozenset({'_Resource Manager', 'US-AUS01'})",frozenset({'T&O.TO-PT'}),0.0032384395240247026,0.16704322940201838,0.0031631269769543608,0.9767441860465117,5.847253968586827,0.002622167580638139,35.81714113571332
1414,"frozenset({'US-AUS01', 'T&O.TO-PT'})",frozenset({'_Resource Manager'}),0.019731887332429584,0.01453532158457599,0.0031631269769543608,0.16030534351145037,11.028675394533876,0.0028763176491068757,1.173598844294732
1415,frozenset({'_Resource Manager'}),"frozenset({'US-AUS01', 'T&O.TO-PT'})",0.01453532158457599,0.019731887332429584,0.0031631269769543608,0.21761658031088085,11.028675394533877,0.0028763176491068757,1.2529254685088813
1416,frozenset({'T&O.TO-PT'}),"frozenset({'_Resource Manager', 'US-AUS01'})",0.16704322940201838,0.0032384395240247026,0.0031631269769543608,0.018935978358881875,5.847253968586826,0.002622167580638139,1.0160005244189858
1417,frozenset({'US-AUS01'}),"frozenset({'_Resource Manager', 'T&O.TO-PT'})",0.10265100165687603,0.006552191595119747,0.0031631269769543608,0.030814380044020546,4.702911933614998,0.0024905379466675544,1.0250335827826282
1418,"frozenset({'_PM+RM', 'T&O.TO-PT'})",frozenset({'US-CHD01'}),0.014685946678716675,0.08088567555354723,0.0033137520710950445,0.22564102564102564,2.789628992980948,0.002125869352843673,1.186935717000386
1419,"frozenset({'T&O.TO-PT', 'US-CHD01'})",frozenset({'_PM+RM'}),0.004895315559572224,0.16885073053170657,0.0033137520710950445,0.676923076923077,4.009002950662184,0.0024871744626780443,2.572604881687575
1420,frozenset({'_PM+RM'}),"frozenset({'T&O.TO-PT', 'US-CHD01'})",0.16885073053170657,0.004895315559572224,0.0033137520710950445,0.019625334522747548,4.009002950662184,0.0024871744626780443,1.0150248874046583
1421,frozenset({'US-CHD01'}),"frozenset({'_PM+RM', 'T&O.TO-PT'})",0.08088567555354723,0.014685946678716675,0.0033137520710950445,0.040968342644320296,2.789628992980948,0.002125869352843673,1.0274051390942314
1422,"frozenset({'4_to_6', 'AT-GRK01-s1', 'HPMS.CBS'})",frozenset({'<No Rights>'}),0.0033890646181653863,0.024777827986142493,0.0012050007531254707,0.35555555555555557,14.349746707193516,0.001121027092982647,1.5132757841594342
1423,"frozenset({'4_to_6', 'AT-GRK01-s1', '<No Rights>'})",frozenset({'HPMS.CBS'}),0.009715318572074107,0.029974393733996085,0.0012050007531254707,0.124031007751938,4.137898796307117,0.0009137899689949168,1.1073743646753496
1424,"frozenset({'4_to_6', 'HPMS.CBS', '<No Rights>'})",frozenset({'AT-GRK01-s1'}),0.0012050007531254707,0.1489682181051363,0.0012050007531254707,1.0,6.7128412537917095,0.0010254939381170221,inf
1425,"frozenset({'4_to_6', 'AT-GRK01-s1'})","frozenset({'<No Rights>', 'HPMS.CBS'})",0.10039162524476578,0.0013556258472661546,0.0012050007531254707,0.012003000750187547,8.854213553388346,0.0010689072710946088,1.0107767279769129
1426,"frozenset({'4_to_6', 'HPMS.CBS'})","frozenset({'<No Rights>', 'AT-GRK01-s1'})",0.02040970025606266,0.013556258472661545,0.0012050007531254707,0.059040590405904064,4.355227552275523,0.0009283215811047387,1.0483382507996422
1427,"frozenset({'4_to_6', '<No Rights>'})","frozenset({'AT-GRK01-s1', 'HPMS.CBS'})",0.014234071396294623,0.00391625244765778,0.0012050007531254707,0.08465608465608465,21.616605616605614,0.0011492565361795964,1.0882070999271254
1428,"frozenset({'AT-GRK01-s1', 'HPMS.CBS'})","frozenset({'4_to_6', '<No Rights>'})",0.00391625244765778,0.014234071396294623,0.0012050007531254707,0.3076923076923077,21.616605616605618,0.0011492565361795964,1.423884119094241
1429,"frozenset({'<No Rights>', 'AT-GRK01-s1'})","frozenset({'4_to_6', 'HPMS.CBS'})",0.013556258472661545,0.02040970025606266,0.0012050007531254707,0.08888888888888889,4.355227552275523,0.0009283215811047387,1.0751600850848093
1430,"frozenset({'<No Rights>', 'HPMS.CBS'})","frozenset({'4_to_6', 'AT-GRK01-s1'})",0.0013556258472661546,0.10039162524476578,0.0012050007531254707,0.8888888888888888,8.854213553388346,0.0010689072710946088,8.096475372797105
1431,frozenset({'AT-GRK01-s1'}),"frozenset({'4_to_6', 'HPMS.CBS', '<No Rights>'})",0.1489682181051363,0.0012050007531254707,0.0012050007531254707,0.008088978766430738,6.712841253791709,0.0010254939381170221,1.006940116468052
1432,frozenset({'HPMS.CBS'}),"frozenset({'4_to_6', 'AT-GRK01-s1', '<No Rights>'})",0.029974393733996085,0.009715318572074107,0.0012050007531254707,0.04020100502512563,4.137898796307117,0.0009137899689949168,1.0317625738437552
1433,frozenset({'<No Rights>'}),"frozenset({'4_to_6', 'AT-GRK01-s1', 'HPMS.CBS'})",0.024777827986142493,0.0033890646181653863,0.0012050007531254707,0.0486322188449848,14.349746707193516,0.001121027092982647,1.047555903324676
